Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
215,0.570,3.5449,0.230,3.5450,1.000,3.5449,1519.26,24.78,889.04,649.49,1000.00,2000.00,1000.00,-8.66,-56.39,174.75,-0.77,-0.45,0.45,-0.61,0.73,-0.31,0.19,0.51,0.84,1.4283503
216,0.214,3.6954,0.622,3.6954,1.000,3.6954,1519.37,24.63,888.10,652.40,1000.00,2000.00,1000.00,-9.06,-56.32,174.63,-0.78,-0.44,0.45,-0.59,0.75,-0.30,0.21,0.50,0.84,1.4605130
217,0.725,3.8102,0.257,3.8101,0.409,3.8103,1519.50,24.47,887.16,655.30,1000.00,2000.00,1000.00,-9.45,-56.25,174.51,-0.78,-0.42,0.45,-0.58,0.76,-0.29,0.22,0.49,0.84,1.4267080
218,0.718,3.9269,0.352,3.9268,1.000,3.9272,1519.63,24.31,886.23,658.21,1000.00,2000.00,1000.00,-9.84,-56.17,174.39,-0.79,-0.41,0.46,-0.56,0.77,-0.29,0.24,0.49,0.84,1.4292306
219,0.712,4.0627,0.351,4.0627,0.409,4.0630,1519.78,24.14,885.29,661.12,1000.00,2000.00,1000.00,-10.23,-56.08,174.28,-0.79,-0.39,0.47,-0.55,0.79,-0.28,0.26,0.48,0.84,1.4486260
220,0.708,4.1866,0.350,4.1865,0.413,4.1869,1519.93,23.96,884.36,664.02,1000.00,2000.00,1000.00,-10.61,-55.99,174.17,-0.80,-0.38,0.47,-0.54,0.80,-0.27,0.27,0.47,0.84,1.4370834
221,0.702,4.3079,0.351,4.3076,0.453,4.3077,1520.09,23.78,883.43,666.92,1000.00,2000.00,1000.00,-10.98,-55.88,174.07,-0.80,-0.36,0.48,-0.52,0.81,-0.26,0.29,0.46,0.84,1.4337484
222,0.695,4.4149,0.352,4.4153,1.000,4.4154,1520.27,23.59,882.50,669.82,1000.00,2000.00,1000.00,-11.35,-55.77,173.97,-0.80,-0.34,0.48,-0.51,0.82,-0.26,0.31,0.45,0.84,1.4172156
223,0.690,4.5276,0.364,4.5275,1.000,4.5278,1520.45,23.39,881.57,672.72,1000.00,2000.00,1000.00,-11.71,-55.65,173.88,-0.81,-0.33,0.49,-0.49,0.83,-0.25,0.33,0.44,0.83,1.4236236
224,0.680,4.6487,0.365,4.6488,0.426,4.6487,1520.64,23.19,880.65,675.61,1000.00,2000.00,1000.00,-12.06,-55.53,173.79,-0.81,-0.31,0.50,-0.48,0.85,-0.24,0.35,0.43,0.83,1.4337484
225,0.673,4.7585,0.380,4.7582,0.464,4.7582,1520.83,22.98,879.72,678.51,1000.00,2000.00,1000.00,-12.41,-55.41,173.71,-0.81,-0.30,0.51,-0.46,0.86,-0.23,0.36,0.42,0.83,1.4197446
226,0.670,4.8663,0.380,4.8661,0.560,4.8663,1521.04,22.77,878.80,681.40,1000.00,2000.00,1000.00,-12.75,-55.27,173.64,-0.81,-0.28,0.51,-0.45,0.87,-0.23,0.38,0.41,0.83,1.4178982
227,0.659,4.9611,0.395,4.9608,1.000,4.9614,1521.26,22.55,877.88,684.30,1000.00,2000.00,1000.00,-13.09,-55.14,173.57,-0.81,-0.27,0.52,-0.43,0.88,-0.22,0.40,0.40,0.82,1.3972912
228,0.658,5.0720,0.395,5.0726,0.476,5.0731,1521.48,22.33,876.97,687.19,1000.00,2000.00,1000.00,-13.41,-55.00,173.51,-0.81,-0.25,0.53,-0.41,0.89,-0.21,0.42,0.39,0.82,1.4226725
229,0.644,5.1625,0.411,5.1619,1.000,5.1626,1521.71,22.10,876.05,690.08,1000.00,2000.00,1000.00,-13.73,-54.85,173.45,-0.81,-0.24,0.54,-0.40,0.89,-0.20,0.44,0.38,0.82,1.3866403
230,0.646,5.2692,0.410,5.2694,0.492,5.2692,1521.95,21.87,875.14,692.97,1000.00,2000.00,1000.00,-14.04,-54.71,173.40,-0.80,-0.22,0.55,-0.38,0.90,-0.20,0.45,0.37,0.81,1.4156575
231,0.632,5.3558,0.427,5.3557,1.000,5.3556,1522.19,21.63,874.23,695.86,1000.00,2000.00,1000.00,-14.35,-54.55,173.35,-0.80,-0.21,0.56,-0.37,0.91,-0.19,0.47,0.36,0.81,1.3802912
232,0.625,5.4479,0.427,5.4475,1.000,5.4481,1522.45,21.38,873.32,698.75,1000.00,2000.00,1000.00,-14.64,-54.40,173.31,-0.80,-0.19,0.57,-0.35,0.92,-0.18,0.49,0.35,0.80,1.3925841
233,0.065,5.5408,0.444,5.5372,1.000,5.5425,1522.71,21.13,872.42,701.63,1000.00,2000.00,1000.00,-14.93,-54.24,173.27,-0.79,-0.18,0.58,-0.34,0.92,-0.18,0.51,0.34,0.79,1.3959715
234,1.000,5.6305,0.451,5.6305,1.000,5.6305,1522.97,20.88,871.52,704.52,1000.00,2000.00,1000.00,-15.22,-54.08,173.24,-0.79,-0.16,0.59,-0.32,0.93,-0.17,0.52,0.33,0.79,1.3836458
235,0.600,5.7219,0.451,5.7227,0.452,5.7224,1523.25,20.62,870.62,707.41,1000.00,2000.00,1000.00,-15.49,-53.92,173.22,-0.78,-0.15,0.60,-0.31,0.94,-0.17,0.54,0.32,0.78,1.3914258
236,1.000,5.8060,0.481,5.8052,0.413,5.8060,1523.53,20.36,869.72,710.30,1000.00,2000.00,1000.00,-15.76,-53.76,173.20,-0.78,-0.14,0.61,-0.29,0.94,-0.16,0.56,0.31,0.77,1.3740559
237,1.000,5.8818,0.481,5.8799,0.397,5.8818,1523.82,20.09,868.83,713.18,1000.00,2000.00,1000.00,-16.02,-53.60,173.18,-0.77,-0.12,0.62,-0.28,0.95,-0.16,0.57,0.29,0.77,1.3543792
238,1.000,5.9507,0.496,5.9521,0.391,5.9497,1524.11,19.82,867.94,716.07,1000.00,2000.00,1000.00,-16.27,-53.43,173.17,-0.76,-0.11,0.64,-0.26,0.95,-0.15,0.59,0.28,0.76,1.3299974
239,1.000,6.0115,0.491,6.0162,0.363,6.0127,1524.42,19.55,867.05,718.95,1000.00,2000.00,1000.00,-16.52,-53.27,173.17,-0.76,-0.10,0.65,-0.25,0.96,-0.15,0.60,0.27,0.75,1.3121248
240,0.993,6.0289,0.526,6.0289,0.999,6.0289,1524.73,19.27,866.17,721.84,1000.00,2000.00,1000.00,-16.75,-53.15,173.18,-0.75,-0.09,0.66,-0.24,0.96,-0.14,0.62,0.26,0.74,0.7722898
241,0.499,6.1426,0.524,6.1367,0.388,6.1364,1525.04,18.98,865.28,724.73,1000.00,2000.00,1000.00,-16.97,-53.03,173.20,-0.74,-0.07,0.67,-0.22,0.97,-0.14,0.64,0.25,0.73,1.4168720
242,0.499,6.1981,0.522,6.1912,0.380,6.1910,1525.36,18.70,864.40,727.61,1000.00,2000.00,1000.00,-17.19,-52.86,173.21,-0.73,-0.06,0.68,-0.21,0.97,-0.13,0.65,0.24,0.72,1.2749765
243,0.501,6.2421,0.516,6.2336,0.350,6.2338,1525.69,18.41,863.52,730.50,1000.00,2000.00,1000.00,-17.41,-52.69,173.23,-0.72,-0.05,0.69,-0.20,0.97,-0.13,0.67,0.23,0.71,1.1988575
244,0.501,6.2766,0.518,6.2705,0.278,6.2712,1526.02,18.11,862.65,733.39,1000.00,2000.00,1000.00,-17.62,-52.53,173.25,-0.71,-0.04,0.70,-0.18,0.98,-0.12,0.68,0.22,0.70,1.1523302
245,0.183,6.3032,0.532,6.3057,0.102,6.3059,1526.36,17.82,861.78,736.28,1000.00,2000.00,1000.00,-17.83,-52.35,173.28,-0.70,-0.03,0.71,-0.17,0.98,-0.12,0.69,0.21,0.69,1.1226660
246,0.502,6.3312,0.531,6.3308,0.010,6.3309,1526.71,17.52,860.91,739.17,1000.00,2000.00,1000.00,-18.02,-52.18,173.31,-0.69,-0.02,0.72,-0.16,0.98,-0.12,0.71,0.20,0.68,0.9832441
247,0.501,6.3541,0.544,6.3535,0.000,6.3539,1527.06,17.21,860.04,742.05,1000.00,2000.00,1000.00,-18.21,-52.01,173.34,-0.68,-0.02,0.74,-0.15,0.98,-0.11,0.72,0.18,0.67,0.9426751
248,0.501,6.3719,0.543,6.3721,0.032,6.3724,1527.42,16.91,859.18,744.94,1000.00,2000.00,1000.00,-18.40,-51.84,173.38,-0.67,-0.01,0.75,-0.14,0.98,-0.11,0.73,0.17,0.66,0.8389513
249,0.501,6.3859,0.556,6.3856,0.018,6.3861,1527.78,16.60,858.31,747.83,1000.00,2000.00,1000.00,-18.58,-51.66,173.42,-0.65,-0.00,0.76,-0.12,0.99,-0.11,0.75,0.16,0.65,0.6870044
250,0.501,6.4023,0.555,6.3945,0.058,6.3962,1528.15,16.28,857.46,750.73,1000.00,2000.00,1000.00,-18.77,-51.49,173.44,-0.64,0.01,0.77,-0.11,0.99,-0.11,0.76,0.16,0.63,0.5462155
251,0.504,6.3973,0.569,6.3969,0.058,6.3970,1528.52,15.97,856.61,753.61,1000.00,2000.00,1000.00,-18.99,-50.91,173.39,-0.63,0.01,0.78,-0.11,0.99,-0.10,0.77,0.15,0.62,0.0439171
252,0.505,6.4058,0.568,6.4034,0.064,6.4037,1528.89,15.65,855.77,756.50,1000.00,2000.00,1000.00,-19.20,-50.31,173.33,-0.62,0.02,0.78,-0.10,0.99,-0.10,0.78,0.14,0.61,0.3829454
253,0.500,6.4044,0.583,6.4044,0.058,6.4047,1529.26,15.32,854.94,759.39,1000.00,2000.00,1000.00,-19.41,-49.72,173.29,-0.61,0.02,0.79,-0.09,0.99,-0.10,0.79,0.13,0.60,0.0585268
254,0.506,6.4055,0.582,6.4055,0.000,6.4058,1529.63,15.00,854.12,762.28,1000.00,2000.00,1000.00,-19.60,-49.14,173.25,-0.60,0.03,0.80,-0.08,0.99,-0.10,0.80,0.12,0.59,0.0658227
255,0.506,6.4058,0.595,6.4012,0.086,6.4058,1530.01,14.67,853.31,765.17,1000.00,2000.00,1000.00,-19.78,-48.57,173.22,-0.59,0.03,0.81,-0.07,0.99,-0.10,0.81,0.12,0.58,0.0000000
256,0.512,6.4047,0.594,6.4062,0.000,6.4065,1530.38,14.33,852.51,768.05,1000.00,2000.00,1000.00,-19.96,-48.01,173.19,-0.57,0.04,0.82,-0.07,0.99,-0.09,0.82,0.11,0.57,0.0439171
257,0.516,6.4065,0.606,6.4064,0.000,6.4062,1530.75,14.00,851.72,770.94,1000.00,2000.00,1000.00,-20.12,-47.45,173.18,-0.56,0.04,0.83,-0.06,0.99,-0.09,0.82,0.10,0.56,-0.0146474
258,0.521,6.4070,0.606,6.4069,0.000,6.4072,1531.13,13.66,850.94,773.83,1000.00,2000.00,1000.00,-20.28,-46.90,173.17,-0.55,0.05,0.83,-0.05,0.99,-0.09,0.83,0.10,0.55,0.0585268
259,0.526,6.4072,0.618,6.4070,0.000,6.4073,1531.51,13.32,850.17,776.71,1000.00,2000.00,1000.00,-20.43,-46.35,173.16,-0.54,0.05,0.84,-0.05,0.99,-0.09,0.84,0.09,0.54,0.0073241
260,0.530,6.4087,0.618,6.4084,0.000,6.4089,1531.88,12.98,849.40,779.60,1000.00,2000.00,1000.00,-20.59,-45.82,173.15,-0.53,0.05,0.85,-0.04,1.00,-0.09,0.85,0.08,0.53,0.0949287
261,0.535,6.4093,0.628,6.4094,0.000,6.4094,1532.26,12.63,848.65,782.48,1000.00,2000.00,1000.00,-20.74,-45.29,173.14,-0.52,0.05,0.85,-0.04,1.00,-0.09,0.85,0.08,0.52,0.0292885
262,0.540,6.4113,0.629,6.4113,0.000,6.4114,1532.64,12.28,847.90,785.37,1000.00,2000.00,1000.00,-20.89,-44.77,173.14,-0.51,0.05,0.86,-0.03,1.00,-0.08,0.86,0.07,0.51,0.1166554
263,0.546,6.4135,0.640,6.4133,0.000,6.4135,1533.02,11.93,847.16,788.25,1000.00,2000.00,1000.00,-21.02,-44.26,173.15,-0.50,0.05,0.86,-0.03,1.00,-0.08,0.86,0.07,0.50,0.1238742
264,0.550,6.4308,0.990,6.4307,0.000,6.4308,1533.40,11.58,846.43,791.14,1000.00,2000.00,1000.00,-21.16,-43.79,173.17,-0.50,0.06,0.87,-0.03,1.00,-0.08,0.87,0.06,0.49,0.8050222
265,0.554,6.4296,0.645,6.4296,0.000,6.4296,1533.78,11.23,845.71,794.03,1000.00,2000.00,1000.00,-21.28,-43.19,173.15,-0.49,0.06,0.87,-0.02,1.00,-0.08,0.87,0.06,0.49,-0.0731116
266,0.561,6.4500,1.000,6.4498,0.000,6.4503,1534.16,10.87,845.00,796.91,1000.00,2000.00,1000.00,-21.40,-42.59,173.14,-0.48,0.05,0.87,-0.02,1.00,-0.07,0.88,0.05,0.48,0.8941453
267,0.567,6.4454,0.659,6.4453,0.000,6.4456,1534.54,10.51,844.30,799.80,1000.00,2000.00,1000.00,-21.51,-42.01,173.13,-0.48,0.05,0.88,-0.02,1.00,-0.07,0.88,0.05,0.47,-0.2782351
268,0.569,6.4572,0.674,6.4573,0.000,6.4573,1534.91,10.15,843.61,802.68,1000.00,2000.00,1000.00,-21.62,-41.44,173.14,-0.47,0.05,0.88,-0.01,1.00,-0.07,0.88,0.04,0.47,0.6128201
269,0.579,6.4840,0.674,6.4840,0.485,6.4841,1535.29,9.79,842.93,805.57,1000.00,2000.00,1000.00,-21.72,-40.88,173.14,-0.47,0.05,0.88,-0.01,1.00,-0.06,0.88,0.04,0.46,1.0153629
270,0.580,6.5032,0.687,6.5028,0.462,6.5032,1535.67,9.43,842.26,808.45,1000.00,2000.00,1000.00,-21.82,-40.33,173.16,-0.46,0.05,0.89,-0.01,1.00,-0.06,0.89,0.03,0.46,0.8518453
271,0.542,6.5129,0.687,6.5129,0.000,6.5129,1536.05,9.06,841.60,811.34,1000.00,2000.00,1000.00,-21.92,-39.79,173.18,-0.46,0.05,0.89,-0.00,1.00,-0.05,0.89,0.03,0.46,0.5300152
272,0.533,6.5369,0.700,6.5367,0.000,6.5369,1536.43,8.69,840.94,814.23,1000.00,2000.00,1000.00,-22.02,-39.26,173.20,-0.45,0.04,0.89,0.00,1.00,-0.05,0.89,0.02,0.45,0.9623567
273,0.538,6.5760,0.701,6.5758,0.500,6.5760,1536.81,8.32,840.30,817.11,1000.00,2000.00,1000.00,-22.11,-38.74,173.24,-0.45,0.04,0.89,0.00,1.00,-0.05,0.89,0.02,0.45,1.1686398
274,0.519,6.6080,0.718,6.6079,0.500,6.6080,1537.19,7.95,839.66,820.00,1000.00,2000.00,1000.00,-22.20,-38.24,173.27,-0.45,0.04,0.89,0.00,1.00,-0.04,0.89,0.01,0.45,1.0903962
275,0.470,6.6320,0.716,6.6318,0.000,6.6321,1537.57,7.58,839.03,822.89,1000.00,2000.00,1000.00,-22.29,-37.74,173.32,-0.45,0.03,0.89,0.01,1.00,-0.03,0.89,0.01,0.45,0.9647415
276,0.439,6.6700,0.732,6.6699,0.000,6.6700,1537.94,7.21,838.41,825.78,1000.00,2000.00,1000.00,-22.38,-37.26,173.37,-0.45,0.03,0.89,0.01,1.00,-0.03,0.89,0.01,0.45,1.1571158
277,0.460,6.7238,0.732,6.7236,0.500,6.7239,1538.33,6.84,837.80,828.67,1000.00,2000.00,1000.00,-22.47,-36.80,173.42,-0.45,0.03,0.89,0.01,1.00,-0.02,0.89,0.00,0.45,1.2705562
278,0.393,6.7590,0.749,6.7588,0.000,6.7590,1538.71,6.46,837.19,831.56,1000.00,2000.00,1000.00,-22.55,-36.34,173.48,-0.45,0.02,0.89,0.01,1.00,-0.02,0.89,-0.00,0.45,1.1281037
279,0.405,6.8207,0.747,6.8207,0.500,6.8207,1539.09,6.08,836.59,834.46,1000.00,2000.00,1000.00,-22.64,-35.90,173.55,-0.45,0.02,0.89,0.01,1.00,-0.01,0.89,-0.00,0.45,1.3067461
280,0.358,6.8639,0.767,6.8639,0.000,6.8639,1539.47,5.70,836.00,837.35,1000.00,2000.00,1000.00,-22.73,-35.47,173.62,-0.45,0.01,0.89,0.01,1.00,-0.01,0.89,-0.01,0.45,1.2026889
281,0.345,6.9343,0.766,6.9341,0.500,6.9343,1539.86,5.32,835.42,840.24,1000.00,2000.00,1000.00,-22.82,-35.05,173.70,-0.45,0.00,0.89,0.01,1.00,-0.00,0.89,-0.01,0.45,1.3384438
282,0.326,6.9862,0.782,6.9861,0.000,6.9861,1540.24,4.94,834.84,843.14,1000.00,2000.00,1000.00,-22.91,-34.65,173.78,-0.46,-0.00,0.89,0.01,1.00,0.01,0.89,-0.01,0.46,1.2592688
283,0.470,7.0659,0.782,7.0658,0.483,7.0662,1540.63,4.56,834.27,846.04,1000.00,2000.00,1000.00,-23.01,-34.26,173.87,-0.46,-0.01,0.89,0.00,1.00,0.01,0.89,-0.01,0.46,1.3655957
284,0.715,7.1271,0.800,7.1270,0.000,7.1271,1541.02,4.17,833.70,848.94,1000.00,2000.00,1000.00,-23.10,-33.88,173.96,-0.46,-0.02,0.89,0.00,1.00,0.02,0.89,-0.01,0.46,1.3037193
285,0.000,7.2163,0.800,7.2159,0.499,7.2167,1541.41,3.79,833.15,851.84,1000.00,2000.00,1000.00,-23.20,-33.52,174.05,-0.46,-0.02,0.89,-0.00,1.00,0.02,0.89,-0.01,0.46,1.3868855
286,0.280,7.2830,0.817,7.2825,0.000,7.2831,1541.80,3.40,832.59,854.74,1000.00,2000.00,1000.00,-23.31,-33.17,174.15,-0.47,-0.03,0.88,-0.01,1.00,0.03,0.88,-0.01,0.47,1.3248951
287,0.261,7.3816,0.817,7.3815,0.500,7.3816,1542.20,3.01,832.05,857.64,1000.00,2000.00,1000.00,-23.42,-32.84,174.25,-0.47,-0.04,0.88,-0.01,1.00,0.04,0.88,-0.01,0.47,1.4031972
288,0.249,7.4568,0.836,7.4567,0.000,7.4570,1542.60,2.62,831.50,860.55,1000.00,2000.00,1000.00,-23.53,-32.52,174.35,-0.48,-0.05,0.88,-0.02,1.00,0.04,0.88,-0.00,0.48,1.3533612
289,0.320,7.5664,0.834,7.5660,0.499,7.5663,1543.00,2.22,830.97,863.46,1000.00,2000.00,1000.00,-23.65,-32.21,174.46,-0.48,-0.06,0.87,-0.03,1.00,0.05,0.87,-0.00,0.48,1.4194123
290,0.339,7.6660,0.852,7.6661,0.490,7.6664,1543.40,1.83,830.43,866.37,1000.00,2000.00,1000.00,-23.77,-31.92,174.57,-0.49,-0.07,0.87,-0.03,1.00,0.06,0.87,0.00,0.49,1.4058058
291,0.000,7.7555,0.854,7.7554,0.000,7.7556,1543.81,1.43,829.91,869.28,1000.00,2000.00,1000.00,-23.90,-31.65,174.68,-0.49,-0.08,0.87,-0.04,1.00,0.06,0.87,0.01,0.50,1.3861477
292,0.223,7.8618,0.871,7.8616,0.000,7.8619,1544.22,1.03,829.38,872.19,1000.00,2000.00,1000.00,-24.03,-31.38,174.79,-0.50,-0.09,0.86,-0.05,1.00,0.07,0.86,0.01,0.50,1.4153069
293,0.218,7.9882,0.872,7.9880,0.496,7.9883,1544.64,0.62,828.87,875.11,1000.00,2000.00,1000.00,-24.17,-31.14,174.91,-0.51,-0.10,0.86,-0.06,1.00,0.08,0.86,0.01,0.51,1.4396374
294,0.009,8.1050,0.890,8.1060,0.470,8.1064,1545.06,0.22,828.35,878.02,1000.00,2000.00,1000.00,-24.31,-30.91,175.02,-0.51,-0.11,0.85,-0.07,0.99,0.08,0.86,0.02,0.52,1.4306738
295,0.219,8.2114,0.891,8.2114,0.000,8.2120,1545.48,-0.19,827.84,880.94,1000.00,2000.00,1000.00,-24.46,-30.70,175.14,-0.52,-0.12,0.85,-0.08,0.99,0.09,0.85,0.03,0.53,1.4142458
296,0.492,8.3400,0.909,8.3394,0.000,8.3400,1545.91,-0.60,827.33,883.86,1000.00,2000.00,1000.00,-24.61,-30.50,175.25,-0.53,-0.13,0.84,-0.10,0.99,0.09,0.84,0.03,0.53,1.4412460
297,0.500,8.4940,0.499,8.4940,0.500,8.4940,1546.35,-1.01,826.82,886.79,1000.00,2000.00,1000.00,-24.78,-30.32,175.37,-0.53,-0.14,0.83,-0.11,0.99,0.10,0.84,0.04,0.54,1.4630275
298,0.003,8.6056,0.935,8.6106,0.537,8.6095,1546.78,-1.43,826.32,889.71,1000.00,2000.00,1000.00,-24.94,-30.15,175.48,-0.54,-0.16,0.83,-0.13,0.99,0.10,0.83,0.05,0.55,1.4274591
299,0.150,8.7263,0.936,8.7253,0.000,8.7262,1547.23,-1.85,825.82,892.64,1000.00,2000.00,1000.00,-25.12,-30.00,175.60,-0.55,-0.17,0.82,-0.14,0.98,0.11,0.83,0.06,0.56,1.4289383
300,0.500,8.9059,0.502,8.9059,0.500,8.9059,1547.68,-2.27,825.32,895.57,1000.00,2000.00,1000.00,-25.28,-29.87,175.73,-0.55,-0.18,0.81,-0.16,0.98,0.11,0.82,0.06,0.57,1.4783074
301,0.001,9.0308,0.961,9.0286,1.000,9.0308,1548.14,-2.69,824.83,898.50,1000.00,2000.00,1000.00,-25.45,-29.75,175.85,-0.56,-0.20,0.81,-0.17,0.98,0.12,0.81,0.07,0.58,1.4381168
302,0.470,9.1888,0.962,9.1887,1.000,9.1888,1548.60,-3.12,824.33,901.43,1000.00,2000.00,1000.00,-25.62,-29.65,175.98,-0.57,-0.21,0.80,-0.19,0.97,0.12,0.80,0.08,0.59,1.4657532
303,0.005,9.3312,0.961,9.3312,1.000,9.3312,1549.07,-3.55,823.84,904.37,1000.00,2000.00,1000.00,-25.80,-29.56,176.10,-0.57,-0.23,0.79,-0.21,0.97,0.13,0.79,0.09,0.60,1.4542316
304,0.500,9.5087,0.501,9.5087,1.000,9.5087,1549.54,-3.98,823.35,907.30,1000.00,2000.00,1000.00,-25.99,-29.50,176.21,-0.58,-0.24,0.78,-0.23,0.96,0.13,0.78,0.10,0.61,1.4771690
305,0.516,9.6572,1.000,9.6572,1.000,9.6572,1550.02,-4.42,822.86,910.24,1000.00,2000.00,1000.00,-26.18,-29.45,176.33,-0.58,-0.26,0.77,-0.25,0.96,0.13,0.77,0.12,0.62,1.4590750
306,0.774,9.8304,0.328,9.8304,0.531,9.8304,1550.51,-4.86,822.37,913.18,1000.00,2000.00,1000.00,-26.38,-29.41,176.44,-0.59,-0.28,0.76,-0.27,0.95,0.14,0.76,0.13,0.63,1.4748737
307,0.000,9.9698,1.000,9.9698,1.000,9.9698,1551.01,-5.30,821.88,916.12,1000.00,2000.00,1000.00,-26.58,-29.40,176.54,-0.59,-0.29,0.75,-0.29,0.95,0.14,0.75,0.14,0.64,1.4518048
308,0.000,10.1426,0.511,10.1429,1.000,10.1429,1551.52,-5.75,821.39,919.07,1000.00,2000.00,1000.00,-26.78,-29.40,176.64,-0.59,-0.31,0.74,-0.31,0.94,0.14,0.74,0.15,0.66,1.4748064
309,0.929,10.3279,0.083,10.3279,1.000,10.3278,1552.03,-6.20,820.90,922.01,1000.00,2000.00,1000.00,-26.99,-29.42,176.74,-0.60,-0.33,0.73,-0.34,0.93,0.14,0.73,0.16,0.67,1.4808590
310,0.000,10.4730,1.000,10.4730,1.000,10.4730,1552.55,-6.65,820.41,924.96,1000.00,2000.00,1000.00,-27.19,-29.46,176.83,-0.60,-0.35,0.72,-0.36,0.92,0.14,0.72,0.17,0.68,1.4565619
311,0.819,10.6681,0.212,10.6681,1.000,10.6681,1553.08,-7.11,819.92,927.91,1000.00,2000.00,1000.00,-27.40,-29.52,176.91,-0.60,-0.36,0.71,-0.38,0.91,0.15,0.70,0.18,0.69,1.4855632
312,0.055,10.8164,1.000,10.8163,1.000,10.8163,1553.62,-7.57,819.42,930.86,1000.00,2000.00,1000.00,-27.62,-29.59,176.99,-0.60,-0.38,0.70,-0.40,0.90,0.15,0.69,0.19,0.70,1.4588013
313,0.000,10.9965,0.049,10.9967,1.000,10.9967,1554.17,-8.03,818.93,933.81,1000.00,2000.00,1000.00,-27.83,-29.67,177.06,-0.60,-0.40,0.69,-0.43,0.89,0.15,0.68,0.21,0.71,1.4786806
314,0.505,11.1858,0.404,11.1858,1.000,11.1858,1554.73,-8.50,818.43,936.76,1000.00,2000.00,1000.00,-28.04,-29.78,177.13,-0.60,-0.42,0.68,-0.45,0.88,0.15,0.66,0.22,0.72,1.4828806
315,0.000,11.3391,1.000,11.3391,1.000,11.3391,1555.29,-8.97,817.93,939.72,1000.00,2000.00,1000.00,-28.25,-29.90,177.19,-0.60,-0.44,0.67,-0.47,0.87,0.15,0.65,0.23,0.73,1.4625165
316,0.748,11.5251,1.000,11.5251,1.000,11.5251,1555.87,-9.44,817.43,942.67,1000.00,2000.00,1000.00,-28.44,-30.02,177.27,-0.60,-0.45,0.66,-0.49,0.86,0.14,0.63,0.24,0.74,1.4814460
317,0.000,11.6968,0.416,11.6968,1.000,11.6968,1556.45,-9.92,816.93,945.63,1000.00,2000.00,1000.00,-28.63,-30.17,177.35,-0.59,-0.47,0.65,-0.52,0.84,0.14,0.62,0.25,0.74,1.4739922
318,0.500,11.8813,0.157,11.8813,1.000,11.8813,1557.05,-10.40,816.42,948.58,1000.00,2000.00,1000.00,-28.81,-30.32,177.43,-0.59,-0.49,0.64,-0.54,0.83,0.14,0.60,0.26,0.75,1.4807408
319,0.555,12.0568,0.000,12.0568,1.000,12.0568,1557.65,-10.88,815.92,951.54,1000.00,2000.00,1000.00,-28.99,-30.50,177.50,-0.58,-0.51,0.63,-0.56,0.82,0.14,0.59,0.27,0.76,1.4760679
320,0.000,12.2262,0.262,12.2263,1.000,12.2263,1558.27,-11.37,815.40,954.50,1000.00,2000.00,1000.00,-29.16,-30.69,177.57,-0.58,-0.53,0.63,-0.58,0.80,0.14,0.57,0.28,0.77,1.4728149
321,0.000,12.4004,0.039,12.4004,1.000,12.4004,1558.90,-11.86,814.89,957.46,1000.00,2000.00,1000.00,-29.33,-30.89,177.64,-0.57,-0.54,0.62,-0.60,0.79,0.14,0.56,0.29,0.78,1.4753416
322,0.500,12.5785,0.000,12.5785,1.000,12.5785,1559.53,-12.35,814.37,960.42,1000.00,2000.00,1000.00,-29.49,-31.11,177.70,-0.56,-0.56,0.61,-0.62,0.77,0.13,0.54,0.30,0.78,1.4774880
323,0.917,12.7512,0.000,12.7512,0.954,12.7512,1560.18,-12.84,813.85,963.39,1000.00,2000.00,1000.00,-29.64,-31.35,177.76,-0.55,-0.58,0.60,-0.64,0.75,0.13,0.53,0.31,0.79,1.4746041
324,0.760,12.9231,0.000,12.9231,0.964,12.9231,1560.83,-13.34,813.32,966.35,1000.00,2000.00,1000.00,-29.78,-31.59,177.81,-0.54,-0.59,0.59,-0.66,0.74,0.13,0.52,0.32,0.79,1.4741288
325,0.654,13.0938,0.000,13.0938,1.000,13.0938,1561.50,-13.84,812.79,969.31,1000.00,2000.00,1000.00,-29.91,-31.85,177.86,-0.53,-0.61,0.59,-0.68,0.72,0.13,0.50,0.33,0.80,1.4734417
326,0.336,13.2625,0.000,13.2625,0.993,13.2625,1562.17,-14.34,812.26,972.28,1000.00,2000.00,1000.00,-30.03,-32.12,177.91,-0.52,-0.62,0.58,-0.70,0.70,0.13,0.49,0.34,0.80,1.4723219
327,0.778,13.4310,0.000,13.4310,1.000,13.4310,1562.86,-14.84,811.72,975.25,1000.00,2000.00,1000.00,-30.15,-32.41,177.96,-0.51,-0.64,0.58,-0.71,0.69,0.13,0.48,0.35,0.81,1.4722509
328,0.459,13.6060,0.000,13.6060,0.186,13.6060,1563.56,-15.35,811.17,978.21,1000.00,2000.00,1000.00,-30.25,-32.70,178.00,-0.50,-0.65,0.57,-0.73,0.67,0.12,0.46,0.35,0.81,1.4758050
