Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
927,0.476,-39.7093,0.195,-39.7093,1.000,-39.7093,119.65,914.30,1974.77,1079.59,1000.00,2000.00,1000.00,105.35,37.08,-42.36,0.77,0.20,-0.60,-0.63,0.13,-0.77,0.07,-0.97,-0.22,0.9424379
928,0.553,-39.6822,0.252,-39.6824,0.568,-39.6823,117.79,916.06,1975.38,1078.88,1000.00,2000.00,1000.00,105.34,36.96,-42.62,0.77,0.19,-0.61,-0.63,0.13,-0.76,0.07,-0.97,-0.22,1.0184028
929,0.520,-39.6504,0.170,-39.6504,0.628,-39.6504,115.93,917.81,1976.00,1078.17,1000.00,2000.00,1000.00,105.34,36.85,-42.87,0.77,0.19,-0.61,-0.64,0.13,-0.76,0.06,-0.97,-0.22,1.0889747
930,0.548,-39.6134,0.068,-39.6134,0.610,-39.6134,114.08,919.57,1976.61,1077.45,1000.00,2000.00,1000.00,105.33,36.73,-43.12,0.76,0.19,-0.62,-0.64,0.14,-0.76,0.06,-0.97,-0.23,1.1472074
931,0.550,-39.5703,0.798,-39.5703,0.523,-39.5703,112.23,921.33,1977.22,1076.73,1000.00,2000.00,1000.00,105.32,36.61,-43.38,0.76,0.19,-0.62,-0.65,0.14,-0.75,0.06,-0.97,-0.23,1.2016190
932,0.445,-39.5234,0.100,-39.5233,0.795,-39.5233,110.38,923.08,1977.83,1076.00,1000.00,2000.00,1000.00,105.31,36.50,-43.64,0.76,0.19,-0.62,-0.65,0.14,-0.75,0.05,-0.97,-0.23,1.2300520
933,0.520,-39.4692,0.047,-39.4691,0.640,-39.4691,108.54,924.84,1978.44,1075.27,1000.00,2000.00,1000.00,105.29,36.38,-43.89,0.76,0.18,-0.63,-0.65,0.14,-0.74,0.05,-0.97,-0.23,1.2725058
934,0.440,-39.4082,0.080,-39.4082,0.650,-39.4083,106.69,926.59,1979.04,1074.53,1000.00,2000.00,1000.00,105.27,36.27,-44.15,0.75,0.18,-0.63,-0.66,0.15,-0.74,0.04,-0.97,-0.23,1.3035278
935,0.451,-39.3399,0.080,-39.3399,0.655,-39.3399,104.85,928.34,1979.64,1073.79,1000.00,2000.00,1000.00,105.26,36.15,-44.40,0.75,0.18,-0.64,-0.66,0.15,-0.73,0.04,-0.97,-0.23,1.3316524
936,0.565,-39.2630,0.673,-39.2631,0.512,-39.2630,103.02,930.10,1980.24,1073.05,1000.00,2000.00,1000.00,105.23,36.04,-44.66,0.74,0.18,-0.64,-0.67,0.15,-0.73,0.03,-0.97,-0.23,1.3573565
937,0.000,-39.1778,0.772,-39.1779,0.654,-39.1779,101.19,931.85,1980.84,1072.30,1000.00,2000.00,1000.00,105.21,35.92,-44.92,0.74,0.18,-0.65,-0.67,0.15,-0.73,0.03,-0.97,-0.23,1.3775107
938,0.507,-39.0850,0.082,-39.0849,0.707,-39.0850,99.36,933.60,1981.44,1071.55,1000.00,2000.00,1000.00,105.18,35.81,-45.18,0.74,0.17,-0.65,-0.68,0.15,-0.72,0.02,-0.97,-0.23,1.3931863
939,0.508,-38.9805,0.105,-38.9804,0.642,-38.9805,97.53,935.36,1982.03,1070.79,1000.00,2000.00,1000.00,105.14,35.69,-45.45,0.73,0.17,-0.66,-0.68,0.16,-0.72,0.02,-0.97,-0.23,1.4126101
940,0.481,-38.8637,1.000,-38.8636,0.715,-38.8637,95.71,937.11,1982.63,1070.03,1000.00,2000.00,1000.00,105.11,35.58,-45.71,0.73,0.17,-0.66,-0.68,0.16,-0.71,0.01,-0.97,-0.23,1.4291394
941,0.525,-38.7371,0.102,-38.7371,0.613,-38.7370,93.90,938.86,1983.22,1069.26,1000.00,2000.00,1000.00,105.07,35.47,-45.97,0.72,0.17,-0.67,-0.69,0.16,-0.71,0.01,-0.97,-0.23,1.4399693
942,0.474,-38.5946,0.740,-38.5948,0.924,-38.5948,92.09,940.61,1983.81,1068.49,1000.00,2000.00,1000.00,105.02,35.35,-46.24,0.72,0.16,-0.67,-0.69,0.16,-0.70,0.00,-0.97,-0.23,1.4541295
943,0.515,-38.4403,0.000,-38.4403,0.829,-38.4403,90.28,942.36,1984.39,1067.72,1000.00,2000.00,1000.00,104.98,35.24,-46.51,0.72,0.16,-0.68,-0.70,0.17,-0.70,-0.00,-0.97,-0.23,1.4633232
944,0.538,-38.2669,0.711,-38.2669,0.783,-38.2668,88.49,944.11,1984.98,1066.94,1000.00,2000.00,1000.00,104.93,35.13,-46.78,0.71,0.16,-0.69,-0.70,0.17,-0.69,-0.01,-0.97,-0.23,1.4750099
945,0.519,-38.0802,0.000,-38.0801,0.962,-38.0802,86.69,945.86,1985.56,1066.15,1000.00,2000.00,1000.00,104.87,35.02,-47.05,0.71,0.15,-0.69,-0.71,0.17,-0.69,-0.01,-0.97,-0.23,1.4817404
946,0.517,-37.8688,0.990,-37.8688,0.788,-37.8687,84.91,947.60,1986.15,1065.36,1000.00,2000.00,1000.00,104.81,34.91,-47.32,0.70,0.15,-0.70,-0.71,0.17,-0.68,-0.02,-0.97,-0.23,1.4921433
947,0.476,-37.6386,0.671,-37.6384,0.952,-37.6384,83.13,949.35,1986.72,1064.57,1000.00,2000.00,1000.00,104.75,34.80,-47.59,0.70,0.15,-0.70,-0.72,0.18,-0.67,-0.02,-0.97,-0.23,1.4985675
948,0.500,-37.3919,0.000,-37.3919,0.961,-37.3919,81.36,951.09,1987.30,1063.77,1000.00,2000.00,1000.00,104.68,34.69,-47.86,0.69,0.14,-0.71,-0.72,0.18,-0.67,-0.03,-0.97,-0.23,1.5032800
949,0.494,-37.1078,0.726,-37.1078,0.911,-37.1078,79.60,952.84,1987.88,1062.97,1000.00,2000.00,1000.00,104.61,34.58,-48.14,0.69,0.14,-0.71,-0.73,0.18,-0.66,-0.04,-0.97,-0.23,1.5121979
950,0.499,-36.8076,0.000,-36.8076,0.395,-36.8076,77.85,954.58,1988.45,1062.16,1000.00,2000.00,1000.00,104.54,34.47,-48.41,0.68,0.14,-0.72,-0.73,0.18,-0.66,-0.04,-0.97,-0.23,1.5153391
951,0.492,-36.4649,0.959,-36.4648,1.000,-36.4648,76.11,956.32,1989.03,1061.35,1000.00,2000.00,1000.00,104.45,34.36,-48.69,0.68,0.13,-0.73,-0.74,0.19,-0.65,-0.05,-0.97,-0.22,1.5222100
952,0.503,-36.1010,0.000,-36.1010,0.525,-36.1010,74.37,958.06,1989.60,1060.53,1000.00,2000.00,1000.00,104.37,34.25,-48.97,0.67,0.13,-0.73,-0.74,0.19,-0.64,-0.05,-0.97,-0.22,1.5250142
953,0.499,-35.6969,0.000,-35.6969,1.000,-35.6969,72.65,959.80,1990.17,1059.71,1000.00,2000.00,1000.00,104.28,34.14,-49.25,0.66,0.13,-0.74,-0.75,0.19,-0.64,-0.06,-0.97,-0.22,1.5295744
954,0.500,-35.2458,0.000,-35.2468,1.000,-35.2468,70.95,961.53,1990.73,1058.89,1000.00,2000.00,1000.00,104.19,34.03,-49.52,0.66,0.12,-0.74,-0.75,0.19,-0.63,-0.07,-0.97,-0.22,1.5337838
955,0.499,-34.7438,0.780,-34.7438,0.466,-34.7438,69.25,963.27,1991.30,1058.06,1000.00,2000.00,1000.00,104.13,33.92,-49.78,0.65,0.12,-0.75,-0.75,0.20,-0.63,-0.07,-0.97,-0.22,1.5376763
956,0.501,-34.1984,0.660,-34.2000,0.762,-34.2005,67.57,965.00,1991.86,1057.22,1000.00,2000.00,1000.00,104.07,33.80,-50.05,0.65,0.11,-0.76,-0.76,0.20,-0.62,-0.08,-0.97,-0.21,1.5401297
957,0.493,-33.5989,0.709,-33.5990,0.657,-33.5993,65.90,966.74,1992.42,1056.39,1000.00,2000.00,1000.00,104.00,33.69,-50.31,0.64,0.11,-0.76,-0.76,0.20,-0.61,-0.09,-0.97,-0.21,1.5430824
958,0.499,-32.9370,0.658,-32.9375,1.000,-32.9376,64.25,968.47,1992.98,1055.54,1000.00,2000.00,1000.00,103.92,33.58,-50.58,0.63,0.10,-0.77,-0.77,0.20,-0.61,-0.09,-0.97,-0.21,1.5456131
959,0.123,-32.2029,0.000,-32.2016,1.000,-32.2015,62.62,970.20,1993.54,1054.70,1000.00,2000.00,1000.00,103.84,33.46,-50.85,0.63,0.10,-0.77,-0.77,0.21,-0.60,-0.10,-0.97,-0.20,1.5481590
960,0.482,-31.4052,0.395,-31.4055,0.564,-31.4059,61.01,971.93,1994.10,1053.84,1000.00,2000.00,1000.00,103.75,33.35,-51.12,0.62,0.09,-0.78,-0.78,0.21,-0.59,-0.11,-0.97,-0.20,1.5498493
961,0.479,-30.5302,0.438,-30.5289,0.787,-30.5289,59.42,973.66,1994.65,1052.99,1000.00,2000.00,1000.00,103.66,33.23,-51.39,0.61,0.09,-0.79,-0.78,0.21,-0.59,-0.11,-0.97,-0.20,1.5517944
962,0.482,-29.5706,0.477,-29.5680,0.802,-29.5688,57.85,975.38,1995.20,1052.13,1000.00,2000.00,1000.00,103.57,33.12,-51.66,0.61,0.08,-0.79,-0.79,0.21,-0.58,-0.12,-0.97,-0.19,1.5534399
963,0.500,-28.5355,0.000,-28.5375,1.000,-28.5375,56.30,977.11,1995.75,1051.26,1000.00,2000.00,1000.00,103.47,33.00,-51.93,0.60,0.08,-0.80,-0.79,0.22,-0.57,-0.13,-0.97,-0.19,1.5546370
964,0.437,-27.3969,0.000,-27.3971,1.000,-27.3971,54.78,978.83,1996.30,1050.39,1000.00,2000.00,1000.00,103.36,32.89,-52.20,0.59,0.07,-0.80,-0.79,0.22,-0.57,-0.14,-0.97,-0.19,1.5561829
965,0.570,-26.1707,0.000,-26.1707,1.000,-26.1707,53.29,980.55,1996.85,1049.52,1000.00,2000.00,1000.00,103.26,32.77,-52.47,0.58,0.06,-0.81,-0.80,0.22,-0.56,-0.14,-0.97,-0.18,1.5572065
966,0.425,-24.8264,0.000,-24.8264,0.608,-24.8267,51.83,982.27,1997.39,1048.64,1000.00,2000.00,1000.00,103.15,32.65,-52.75,0.58,0.06,-0.81,-0.80,0.22,-0.55,-0.15,-0.97,-0.18,1.5583966
967,0.586,-23.4140,0.000,-23.4144,1.000,-23.4144,50.41,983.99,1997.93,1047.75,1000.00,2000.00,1000.00,103.03,32.54,-53.02,0.57,0.05,-0.82,-0.81,0.23,-0.55,-0.16,-0.97,-0.17,1.5589960
968,0.000,-21.8678,0.000,-21.8678,0.511,-21.8678,49.02,985.70,1998.47,1046.87,1000.00,2000.00,1000.00,102.92,32.42,-53.28,0.56,0.05,-0.83,-0.81,0.23,-0.54,-0.16,-0.97,-0.17,1.5600204
969,0.602,-20.2641,0.000,-20.2643,1.000,-20.2643,47.67,987.42,1999.01,1045.97,1000.00,2000.00,1000.00,102.80,32.30,-53.55,0.55,0.04,-0.83,-0.81,0.23,-0.53,-0.17,-0.97,-0.16,1.5604025
970,0.388,-18.5265,0.000,-18.5265,0.532,-18.5266,46.37,989.13,1999.55,1045.08,1000.00,2000.00,1000.00,102.69,32.18,-53.82,0.55,0.03,-0.84,-0.82,0.23,-0.52,-0.18,-0.97,-0.16,1.5612055
971,0.387,-16.7019,0.500,-16.7019,1.000,-16.7019,45.12,990.84,2000.08,1044.18,1000.00,2000.00,1000.00,102.69,32.02,-54.02,0.54,0.03,-0.84,-0.82,0.24,-0.52,-0.18,-0.97,-0.15,1.5616623
972,0.240,-14.7728,0.000,-14.7726,0.572,-14.7727,43.91,992.55,2000.61,1043.27,1000.00,2000.00,1000.00,102.70,31.87,-54.22,0.53,0.02,-0.85,-0.83,0.24,-0.51,-0.19,-0.97,-0.14,1.5621575
973,0.372,-12.7340,0.500,-12.7341,1.000,-12.7341,42.77,994.26,2001.14,1042.36,1000.00,2000.00,1000.00,102.70,31.72,-54.42,0.52,0.01,-0.85,-0.83,0.24,-0.50,-0.20,-0.97,-0.14,1.5626210
974,0.362,-10.6381,0.000,-10.6386,1.000,-10.6386,41.68,995.98,2001.67,1041.45,1000.00,2000.00,1000.00,102.70,31.56,-54.63,0.51,0.01,-0.86,-0.83,0.24,-0.49,-0.21,-0.97,-0.13,1.5628428
975,0.357,-8.3726,0.500,-8.3727,0.500,-8.3727,40.67,997.69,2002.19,1040.54,1000.00,2000.00,1000.00,102.69,31.41,-54.83,0.50,0.00,-0.86,-0.84,0.25,-0.49,-0.21,-0.97,-0.12,1.5634413
976,0.030,-6.1550,0.000,-6.1550,1.000,-6.1550,39.72,999.40,2002.71,1039.62,1000.00,2000.00,1000.00,102.69,31.25,-55.03,0.49,-0.01,-0.87,-0.84,0.25,-0.48,-0.22,-0.97,-0.12,1.5632808
977,0.346,-3.7727,0.500,-3.7726,0.500,-3.7726,38.85,1001.11,2003.23,1038.70,1000.00,2000.00,1000.00,102.68,31.10,-55.24,0.48,-0.01,-0.88,-0.85,0.25,-0.47,-0.23,-0.97,-0.11,1.5638007
978,0.331,-1.4789,0.000,-1.4789,1.000,-1.4789,38.07,1002.82,2003.75,1037.78,1000.00,2000.00,1000.00,102.66,30.95,-55.44,0.47,-0.02,-0.88,-0.85,0.26,-0.46,-0.24,-0.97,-0.10,1.5635303
979,0.339,0.9675,0.500,0.9676,0.500,0.9676,37.37,1004.53,2004.26,1036.85,1000.00,2000.00,1000.00,102.65,30.80,-55.65,0.46,-0.03,-0.89,-0.85,0.26,-0.45,-0.24,-0.97,-0.10,1.5639838
980,0.000,3.2856,0.000,3.2856,1.000,3.2856,36.77,1006.24,2004.77,1035.92,1000.00,2000.00,1000.00,102.63,30.65,-55.86,0.45,-0.03,-0.89,-0.86,0.26,-0.44,-0.25,-0.96,-0.09,1.5636064
981,0.322,5.7234,0.500,5.7234,0.500,5.7234,36.26,1007.95,2005.28,1034.99,1000.00,2000.00,1000.00,102.60,30.49,-56.06,0.44,-0.04,-0.90,-0.86,0.27,-0.44,-0.26,-0.96,-0.08,1.5639597
982,0.296,7.9968,0.000,7.9969,1.000,7.9969,35.86,1009.66,2005.78,1034.05,1000.00,2000.00,1000.00,102.57,30.34,-56.27,0.43,-0.05,-0.90,-0.86,0.27,-0.43,-0.27,-0.96,-0.07,1.5634657
983,0.300,10.3822,0.500,10.3822,0.500,10.3822,35.56,1011.37,2006.29,1033.11,1000.00,2000.00,1000.00,102.54,30.19,-56.48,0.42,-0.06,-0.91,-0.87,0.27,-0.42,-0.27,-0.96,-0.07,1.5638093
984,0.287,12.5635,0.000,12.5635,1.000,12.5635,35.38,1013.08,2006.79,1032.16,1000.00,2000.00,1000.00,102.51,30.03,-56.69,0.41,-0.06,-0.91,-0.87,0.28,-0.41,-0.28,-0.96,-0.06,1.5631557
985,0.287,14.8417,0.500,14.8417,0.500,14.8417,35.30,1014.79,2007.29,1031.21,1000.00,2000.00,1000.00,102.47,29.87,-56.90,0.40,-0.07,-0.91,-0.87,0.28,-0.40,-0.29,-0.96,-0.05,1.5634809
986,0.268,16.8913,0.000,16.8914,1.000,16.8914,35.33,1016.49,2007.78,1030.26,1000.00,2000.00,1000.00,102.42,29.71,-57.11,0.39,-0.08,-0.92,-0.87,0.29,-0.39,-0.30,-0.95,-0.04,1.5626651
987,0.269,19.0198,0.500,19.0198,0.500,19.0198,35.48,1018.20,2008.27,1029.31,1000.00,2000.00,1000.00,102.37,29.56,-57.32,0.37,-0.09,-0.92,-0.88,0.29,-0.38,-0.30,-0.95,-0.03,1.5629660
988,0.253,20.8657,0.000,20.8657,1.000,20.8657,35.73,1019.91,2008.76,1028.35,1000.00,2000.00,1000.00,102.32,29.40,-57.53,0.36,-0.10,-0.93,-0.88,0.30,-0.37,-0.31,-0.95,-0.02,1.5617677
989,0.250,22.7655,0.500,22.7655,0.500,22.7655,36.09,1021.61,2009.25,1027.39,1000.00,2000.00,1000.00,102.26,29.24,-57.74,0.35,-0.10,-0.93,-0.88,0.30,-0.36,-0.32,-0.95,-0.01,1.5620234
990,0.231,24.3746,0.000,24.3746,1.000,24.3746,36.55,1023.31,2009.74,1026.42,1000.00,2000.00,1000.00,102.20,29.08,-57.95,0.34,-0.11,-0.93,-0.88,0.31,-0.35,-0.33,-0.95,-0.00,1.5604389
991,0.232,26.0433,0.500,26.0432,0.500,26.0432,37.12,1025.02,2010.22,1025.45,1000.00,2000.00,1000.00,102.13,28.91,-58.16,0.32,-0.12,-0.94,-0.89,0.31,-0.35,-0.33,-0.94,0.00,1.5608083
992,0.223,27.4150,0.000,27.4149,1.000,27.4149,37.78,1026.72,2010.70,1024.48,1000.00,2000.00,1000.00,102.07,28.75,-58.37,0.31,-0.13,-0.94,-0.89,0.32,-0.34,-0.34,-0.94,0.01,1.5586469
993,0.219,28.8596,0.500,28.8595,0.500,28.8595,38.53,1028.42,2011.17,1023.50,1000.00,2000.00,1000.00,101.99,28.59,-58.58,0.30,-0.13,-0.94,-0.89,0.32,-0.33,-0.35,-0.94,0.02,1.5592599
994,0.203,30.0087,0.000,30.0088,1.000,30.0088,39.37,1030.11,2011.65,1022.52,1000.00,2000.00,1000.00,101.91,28.42,-58.79,0.28,-0.14,-0.95,-0.89,0.33,-0.32,-0.36,-0.93,0.03,1.5562950
995,0.202,31.2459,0.500,31.2459,0.500,31.2459,40.28,1031.81,2012.12,1021.54,1000.00,2000.00,1000.00,101.83,28.26,-59.00,0.27,-0.15,-0.95,-0.89,0.33,-0.31,-0.36,-0.93,0.04,1.5573254
996,0.352,32.2034,0.000,32.2034,1.000,32.2034,41.27,1033.51,2012.59,1020.55,1000.00,2000.00,1000.00,101.74,28.10,-59.20,0.26,-0.16,-0.95,-0.89,0.34,-0.30,-0.37,-0.93,0.05,1.5533910
997,0.000,33.2493,0.500,33.2515,0.500,33.2515,42.33,1035.20,2013.05,1019.56,1000.00,2000.00,1000.00,101.64,27.93,-59.41,0.24,-0.17,-0.96,-0.89,0.35,-0.29,-0.38,-0.92,0.06,1.5548955
998,0.166,34.0172,0.000,34.0172,1.000,34.0172,43.46,1036.89,2013.51,1018.57,1000.00,2000.00,1000.00,101.55,27.76,-59.62,0.23,-0.17,-0.96,-0.89,0.35,-0.28,-0.39,-0.92,0.07,1.5490332
999,0.158,34.9109,0.500,34.9109,0.500,34.9109,44.64,1038.58,2013.97,1017.57,1000.00,2000.00,1000.00,101.44,27.60,-59.83,0.22,-0.18,-0.96,-0.89,0.36,-0.27,-0.39,-0.92,0.09,1.5521493
1000,0.498,35.5344,0.000,35.5344,1.000,35.5344,45.88,1040.27,2014.43,1016.57,1000.00,2000.00,1000.00,101.34,27.43,-60.03,0.20,-0.19,-0.96,-0.89,0.36,-0.26,-0.40,-0.91,0.10,1.5440716
1001,0.500,36.2953,0.500,36.2953,0.500,36.2953,47.17,1041.96,2014.89,1015.57,1000.00,2000.00,1000.00,101.22,27.27,-60.24,0.19,-0.20,-0.96,-0.89,0.37,-0.25,-0.41,-0.91,0.11,1.5488982
1002,0.276,36.7758,0.000,36.7759,1.000,36.7759,48.50,1043.65,2015.34,1014.56,1000.00,2000.00,1000.00,101.11,27.10,-60.44,0.17,-0.20,-0.96,-0.89,0.38,-0.24,-0.41,-0.90,0.12,1.5361282
1003,0.092,37.4087,0.500,37.4087,0.500,37.4087,49.87,1045.33,2015.79,1013.55,1000.00,2000.00,1000.00,100.98,26.93,-60.64,0.16,-0.21,-0.96,-0.89,0.38,-0.23,-0.42,-0.90,0.13,1.5444648
1004,0.288,37.7890,0.000,37.7890,1.000,37.7890,51.29,1047.01,2016.23,1012.53,1000.00,2000.00,1000.00,100.85,26.77,-60.84,0.14,-0.22,-0.97,-0.89,0.39,-0.22,-0.43,-0.89,0.14,1.5269996
1005,0.052,38.3224,0.500,38.3224,0.500,38.3224,52.74,1048.69,2016.68,1011.52,1000.00,2000.00,1000.00,100.72,26.60,-61.04,0.13,-0.23,-0.97,-0.89,0.40,-0.21,-0.43,-0.89,0.15,1.5395591
1006,0.299,38.6107,0.000,38.6107,1.000,38.6107,54.22,1050.36,2017.12,1010.50,1000.00,2000.00,1000.00,100.59,26.43,-61.24,0.11,-0.23,-0.97,-0.89,0.40,-0.20,-0.44,-0.88,0.16,1.5130496
1007,0.030,39.0689,0.500,39.0687,0.500,39.0687,55.73,1052.04,2017.55,1009.47,1000.00,2000.00,1000.00,100.46,26.26,-61.44,0.10,-0.24,-0.97,-0.89,0.41,-0.19,-0.44,-0.88,0.17,1.5344235
1008,0.358,39.2762,0.000,39.2762,1.000,39.2762,57.27,1053.71,2017.99,1008.44,1000.00,2000.00,1000.00,100.32,26.09,-61.63,0.08,-0.25,-0.97,-0.89,0.42,-0.18,-0.45,-0.87,0.19,1.4906487
1009,0.482,39.6842,0.500,39.6842,0.500,39.6842,58.83,1055.38,2018.42,1007.41,1000.00,2000.00,1000.00,100.18,25.92,-61.82,0.07,-0.25,-0.97,-0.89,0.42,-0.17,-0.45,-0.87,0.20,1.5299733
1010,0.308,39.8072,0.000,39.8072,1.000,39.8072,60.42,1057.05,2018.85,1006.38,1000.00,2000.00,1000.00,100.03,25.75,-62.01,0.05,-0.26,-0.96,-0.89,0.43,-0.16,-0.46,-0.86,0.21,1.4360917
1011,0.302,40.1575,0.500,40.1575,0.500,40.1575,62.03,1058.71,2019.28,1005.34,1000.00,2000.00,1000.00,99.88,25.58,-62.20,0.04,-0.27,-0.96,-0.89,0.44,-0.15,-0.46,-0.86,0.22,1.5232440
1012,0.000,40.2281,0.000,40.2281,1.000,40.2281,63.65,1060.37,2019.70,1004.30,1000.00,2000.00,1000.00,99.72,25.41,-62.39,0.02,-0.27,-0.96,-0.88,0.45,-0.14,-0.47,-0.85,0.23,1.3390249
1013,0.000,40.5310,0.500,40.5313,0.500,40.5313,65.30,1062.03,2020.12,1003.26,1000.00,2000.00,1000.00,99.56,25.25,-62.57,0.00,-0.28,-0.96,-0.88,0.45,-0.14,-0.47,-0.85,0.24,1.5158809
1014,0.000,40.5555,0.000,40.5557,1.000,40.5557,66.96,1063.69,2020.54,1002.22,1000.00,2000.00,1000.00,99.39,25.08,-62.76,-0.01,-0.28,-0.96,-0.88,0.46,-0.13,-0.48,-0.84,0.25,0.9712887
1015,1.000,40.8184,0.500,40.8184,0.500,40.8184,68.63,1065.34,2020.95,1001.17,1000.00,2000.00,1000.00,99.23,24.92,-62.94,-0.03,-0.29,-0.96,-0.88,0.47,-0.12,-0.48,-0.84,0.27,1.5074446
1016,0.000,40.8203,0.000,40.8203,1.000,40.8203,70.32,1066.99,2021.37,1000.11,1000.00,2000.00,1000.00,99.06,24.76,-63.13,-0.04,-0.30,-0.95,-0.88,0.47,-0.11,-0.48,-0.83,0.28,0.1148488
1017,0.365,41.0347,0.500,41.0347,0.500,41.0347,72.02,1068.64,2021.78,999.06,1000.00,2000.00,1000.00,98.89,24.61,-63.31,-0.06,-0.30,-0.95,-0.87,0.48,-0.10,-0.48,-0.83,0.29,1.4932288
1018,0.000,41.0114,0.000,41.0115,1.000,41.0115,73.73,1070.29,2022.18,998.00,1000.00,2000.00,1000.00,98.71,24.45,-63.49,-0.07,-0.31,-0.95,-0.87,0.49,-0.09,-0.49,-0.82,0.30,-0.9495639
1019,0.000,41.1847,0.500,41.1849,0.500,41.1849,75.46,1071.93,2022.59,996.94,1000.00,2000.00,1000.00,98.53,24.30,-63.66,-0.09,-0.31,-0.95,-0.87,0.49,-0.08,-0.49,-0.81,0.31,1.4749889
1020,0.288,41.1407,0.000,41.1406,1.000,41.1406,77.19,1073.57,2022.99,995.88,1000.00,2000.00,1000.00,98.34,24.14,-63.84,-0.11,-0.32,-0.94,-0.86,0.50,-0.07,-0.49,-0.81,0.33,-1.2105570
1021,0.264,41.2861,0.500,41.2861,0.500,41.2861,78.93,1075.21,2023.39,994.81,1000.00,2000.00,1000.00,98.17,23.98,-64.01,-0.12,-0.32,-0.94,-0.86,0.50,-0.06,-0.49,-0.80,0.34,1.4566926
1022,0.029,41.2322,0.000,41.2322,1.000,41.2322,80.68,1076.84,2023.79,993.74,1000.00,2000.00,1000.00,97.99,23.82,-64.18,-0.14,-0.33,-0.94,-0.86,0.51,-0.05,-0.50,-0.80,0.35,-1.2706963
1023,0.301,41.3464,0.500,41.3464,0.500,41.3464,82.44,1078.47,2024.18,992.67,1000.00,2000.00,1000.00,97.81,23.66,-64.35,-0.15,-0.33,-0.93,-0.85,0.52,-0.04,-0.50,-0.79,0.36,1.4259204
1024,0.000,41.2740,0.000,41.2740,1.000,41.2740,84.20,1080.10,2024.57,991.59,1000.00,2000.00,1000.00,97.63,23.50,-64.51,-0.17,-0.33,-0.93,-0.85,0.52,-0.03,-0.50,-0.78,0.37,-1.3446596
1025,1.000,41.3684,0.500,41.3684,0.500,41.3684,85.97,1081.72,2024.96,990.51,1000.00,2000.00,1000.00,97.44,23.35,-64.67,-0.19,-0.34,-0.92,-0.85,0.53,-0.02,-0.50,-0.78,0.39,1.3960961
1026,0.000,41.2798,0.000,41.2801,1.000,41.2801,87.75,1083.34,2025.35,989.43,1000.00,2000.00,1000.00,97.25,23.19,-64.83,-0.20,-0.34,-0.92,-0.84,0.54,-0.02,-0.50,-0.77,0.40,-1.3842460
1027,0.292,41.3569,0.500,41.3570,0.500,41.3570,89.53,1084.96,2025.73,988.35,1000.00,2000.00,1000.00,97.05,23.04,-64.99,-0.22,-0.35,-0.91,-0.84,0.54,-0.01,-0.50,-0.76,0.41,1.3572128
1028,0.321,41.2551,0.000,41.2551,1.000,41.2551,91.32,1086.57,2026.12,987.26,1000.00,2000.00,1000.00,96.86,22.88,-65.15,-0.23,-0.35,-0.91,-0.84,0.55,0.00,-0.50,-0.76,0.42,-1.4085685
1029,0.000,41.3174,0.500,41.3175,0.500,41.3175,93.11,1088.18,2026.49,986.18,1000.00,2000.00,1000.00,96.66,22.73,-65.30,-0.25,-0.35,-0.90,-0.83,0.56,0.01,-0.50,-0.75,0.43,1.3097525
1030,0.000,41.2053,0.000,41.2054,1.000,41.2054,94.90,1089.79,2026.87,985.09,1000.00,2000.00,1000.00,96.45,22.57,-65.45,-0.26,-0.36,-0.90,-0.83,0.56,0.02,-0.50,-0.75,0.44,-1.4232732
1031,0.269,41.2539,0.500,41.2539,0.500,41.2539,96.70,1091.40,2027.24,983.99,1000.00,2000.00,1000.00,96.25,22.42,-65.60,-0.28,-0.36,-0.89,-0.82,0.57,0.03,-0.50,-0.74,0.46,1.2397000
1032,0.298,41.1316,0.000,41.1317,1.000,41.1317,98.51,1093.00,2027.62,982.90,1000.00,2000.00,1000.00,96.04,22.27,-65.74,-0.29,-0.36,-0.88,-0.82,0.57,0.04,-0.49,-0.73,0.47,-1.4352360
1033,0.289,41.1690,0.500,41.1690,0.500,41.1690,100.31,1094.59,2027.98,981.80,1000.00,2000.00,1000.00,95.83,22.12,-65.88,-0.31,-0.37,-0.88,-0.81,0.58,0.04,-0.49,-0.73,0.48,1.1505848
1034,0.000,41.0404,0.000,41.0404,1.000,41.0404,102.12,1096.19,2028.35,980.70,1000.00,2000.00,1000.00,95.61,21.97,-66.02,-0.33,-0.37,-0.87,-0.81,0.59,0.05,-0.49,-0.72,0.49,-1.4418733
1035,0.000,41.0666,0.500,41.0668,0.500,41.0668,103.93,1097.78,2028.71,979.60,1000.00,2000.00,1000.00,95.39,21.83,-66.16,-0.34,-0.37,-0.86,-0.80,0.59,0.06,-0.49,-0.71,0.50,1.0084127
