Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
1096,1.000,18.9872,1.000,18.9873,0.500,18.9873,225.77,1194.25,2105.86,954.94,1000.00,2000.00,1000.00,76.31,12.26,-45.21,-0.57,-0.70,0.43,-0.20,0.63,0.75,0.80,-0.35,0.50,-1.0227517
1097,0.897,18.9372,0.647,18.9372,0.000,18.9372,227.10,1195.52,2106.06,954.19,1000.00,2000.00,1000.00,76.17,12.03,-45.06,-0.57,-0.69,0.43,-0.20,0.63,0.75,0.79,-0.34,0.50,-1.2496010
1098,0.515,18.9084,0.680,18.9084,0.500,18.9084,228.44,1196.79,2106.26,953.44,1000.00,2000.00,1000.00,76.03,11.80,-44.91,-0.58,-0.69,0.44,-0.20,0.64,0.74,0.79,-0.34,0.51,-1.0453926
1099,1.000,18.8577,0.006,18.8577,0.000,18.8577,229.77,1198.06,2106.45,952.70,1000.00,2000.00,1000.00,75.89,11.57,-44.76,-0.58,-0.68,0.44,-0.20,0.65,0.73,0.79,-0.34,0.51,-1.2532448
1100,1.000,18.8275,0.000,18.8275,0.500,18.8275,231.10,1199.32,2106.64,951.95,1000.00,2000.00,1000.00,75.75,11.35,-44.60,-0.58,-0.68,0.45,-0.20,0.66,0.73,0.79,-0.33,0.52,-1.0672474
1101,1.000,18.7760,0.654,18.7760,0.000,18.7760,232.43,1200.58,2106.82,951.21,1000.00,2000.00,1000.00,75.61,11.12,-44.45,-0.58,-0.67,0.45,-0.21,0.66,0.72,0.79,-0.33,0.53,-1.2578324
1102,1.000,18.7446,0.000,18.7446,0.500,18.7446,233.75,1201.84,2107.00,950.47,1000.00,2000.00,1000.00,75.47,10.90,-44.30,-0.59,-0.67,0.46,-0.21,0.67,0.71,0.78,-0.32,0.53,-1.0820527
1103,0.488,18.6927,0.073,18.6927,0.000,18.6927,235.08,1203.09,2107.18,949.74,1000.00,2000.00,1000.00,75.33,10.67,-44.15,-0.59,-0.66,0.46,-0.21,0.68,0.70,0.78,-0.32,0.54,-1.2600945
1104,1.000,18.6598,0.000,18.6598,0.500,18.6598,236.40,1204.34,2107.36,949.00,1000.00,2000.00,1000.00,75.19,10.45,-44.00,-0.59,-0.66,0.47,-0.21,0.68,0.70,0.78,-0.31,0.54,-1.1017053
1105,1.000,18.6071,0.486,18.6071,0.000,18.6071,237.71,1205.60,2107.53,948.27,1000.00,2000.00,1000.00,75.04,10.23,-43.85,-0.59,-0.65,0.47,-0.21,0.69,0.69,0.78,-0.31,0.55,-1.2647954
1106,1.000,18.5732,0.000,18.5732,0.500,18.5732,239.03,1206.84,2107.69,947.55,1000.00,2000.00,1000.00,74.90,10.01,-43.70,-0.60,-0.65,0.47,-0.22,0.70,0.68,0.77,-0.31,0.56,-1.1130683
1107,1.000,18.5199,0.194,18.5199,0.000,18.5199,240.34,1208.09,2107.86,946.82,1000.00,2000.00,1000.00,74.76,9.79,-43.55,-0.60,-0.64,0.48,-0.22,0.70,0.67,0.77,-0.30,0.56,-1.2677380
1108,1.000,18.4850,0.030,18.4850,0.500,18.4850,241.65,1209.33,2108.02,946.10,1000.00,2000.00,1000.00,74.61,9.58,-43.40,-0.60,-0.64,0.48,-0.22,0.71,0.67,0.77,-0.30,0.57,-1.1252941
1109,1.000,18.4313,0.000,18.4313,0.000,18.4313,242.95,1210.57,2108.17,945.38,1000.00,2000.00,1000.00,74.47,9.36,-43.25,-0.61,-0.63,0.48,-0.22,0.72,0.66,0.76,-0.29,0.58,-1.2697835
1110,1.000,18.3952,0.401,18.3952,0.500,18.3952,244.26,1211.81,2108.33,944.66,1000.00,2000.00,1000.00,74.32,9.14,-43.10,-0.61,-0.63,0.48,-0.23,0.72,0.65,0.76,-0.29,0.58,-1.1386170
1111,0.839,18.3411,0.252,18.3411,0.000,18.3411,245.56,1213.05,2108.47,943.94,1000.00,2000.00,1000.00,74.17,8.93,-42.95,-0.61,-0.62,0.49,-0.23,0.73,0.64,0.76,-0.28,0.59,-1.2719116
1112,1.000,18.3039,0.000,18.3039,0.500,18.3039,246.86,1214.28,2108.62,943.23,1000.00,2000.00,1000.00,74.03,8.72,-42.81,-0.62,-0.62,0.49,-0.23,0.74,0.64,0.75,-0.28,0.60,-1.1494966
1113,0.957,18.2495,0.000,18.2495,0.000,18.2495,248.15,1215.51,2108.76,942.52,1000.00,2000.00,1000.00,73.88,8.51,-42.66,-0.62,-0.61,0.49,-0.23,0.74,0.63,0.75,-0.27,0.60,-1.2736872
1114,1.000,18.2113,0.000,18.2113,0.500,18.2113,249.45,1216.74,2108.90,941.81,1000.00,2000.00,1000.00,73.73,8.30,-42.52,-0.62,-0.61,0.49,-0.24,0.75,0.62,0.75,-0.27,0.61,-1.1593421
1115,0.773,18.1565,0.004,18.1565,0.000,18.1565,250.74,1217.97,2109.03,941.10,1000.00,2000.00,1000.00,73.58,8.09,-42.37,-0.63,-0.60,0.50,-0.24,0.75,0.61,0.74,-0.26,0.61,-1.2756171
1116,1.000,18.1174,0.266,18.1174,0.500,18.1174,252.02,1219.19,2109.17,940.40,1000.00,2000.00,1000.00,73.43,7.88,-42.23,-0.63,-0.60,0.50,-0.24,0.76,0.61,0.74,-0.26,0.62,-1.1674619
1117,0.610,18.0627,0.101,18.0627,0.000,18.0627,253.31,1220.41,2109.29,939.70,1000.00,2000.00,1000.00,73.28,7.67,-42.08,-0.63,-0.59,0.50,-0.24,0.76,0.60,0.74,-0.26,0.63,-1.2751904
1118,1.000,18.0226,0.000,18.0226,0.500,18.0226,254.59,1221.63,2109.42,939.00,1000.00,2000.00,1000.00,73.13,7.46,-41.94,-0.64,-0.59,0.50,-0.25,0.77,0.59,0.73,-0.25,0.63,-1.1767399
1119,0.775,17.9675,0.068,17.9675,0.000,17.9675,255.87,1222.85,2109.54,938.30,1000.00,2000.00,1000.00,72.98,7.26,-41.80,-0.64,-0.58,0.50,-0.25,0.77,0.58,0.73,-0.25,0.64,-1.2769382
1120,1.000,17.9270,0.086,17.9270,0.500,17.9270,257.14,1224.06,2109.66,937.61,1000.00,2000.00,1000.00,72.83,7.05,-41.66,-0.64,-0.58,0.50,-0.25,0.78,0.57,0.72,-0.24,0.65,-1.1803687
1121,0.589,17.8719,0.345,17.8719,0.000,17.8719,258.41,1225.28,2109.77,936.91,1000.00,2000.00,1000.00,72.67,6.85,-41.52,-0.65,-0.57,0.51,-0.25,0.78,0.57,0.72,-0.24,0.65,-1.2773409
1122,0.966,17.8301,0.305,17.8301,0.500,17.8301,259.68,1226.48,2109.88,936.22,1000.00,2000.00,1000.00,72.52,6.65,-41.38,-0.65,-0.57,0.51,-0.25,0.79,0.56,0.72,-0.24,0.66,-1.1913080
1123,0.835,17.7750,0.042,17.7750,0.000,17.7750,260.95,1227.69,2109.99,935.54,1000.00,2000.00,1000.00,72.37,6.44,-41.24,-0.65,-0.56,0.51,-0.25,0.79,0.55,0.71,-0.23,0.66,-1.2772260
1124,0.894,17.7325,1.000,17.7325,0.500,17.7325,262.22,1228.89,2110.09,934.85,1000.00,2000.00,1000.00,72.21,6.24,-41.10,-0.66,-0.56,0.51,-0.26,0.80,0.54,0.71,-0.23,0.67,-1.1966382
1125,0.500,17.6774,0.349,17.6774,0.000,17.6774,263.48,1230.09,2110.19,934.17,1000.00,2000.00,1000.00,72.06,6.04,-40.97,-0.66,-0.55,0.51,-0.26,0.80,0.54,0.70,-0.22,0.67,-1.2770629
1126,0.934,17.6343,0.460,17.6343,0.500,17.6343,264.73,1231.29,2110.29,933.49,1000.00,2000.00,1000.00,71.90,5.84,-40.83,-0.67,-0.54,0.51,-0.26,0.81,0.53,0.70,-0.22,0.68,-1.2019019
1127,0.499,17.5791,0.472,17.5791,0.000,17.5791,265.99,1232.49,2110.38,932.81,1000.00,2000.00,1000.00,71.74,5.65,-40.69,-0.67,-0.54,0.51,-0.26,0.81,0.52,0.70,-0.22,0.69,-1.2775036
1128,0.613,17.5357,0.463,17.5357,0.500,17.5357,267.24,1233.68,2110.48,932.14,1000.00,2000.00,1000.00,71.59,5.45,-40.56,-0.67,-0.53,0.51,-0.26,0.82,0.51,0.69,-0.21,0.69,-1.2043269
1129,0.836,17.4803,0.533,17.4803,0.000,17.4803,268.49,1234.87,2110.56,931.46,1000.00,2000.00,1000.00,71.43,5.25,-40.42,-0.68,-0.53,0.51,-0.26,0.82,0.50,0.69,-0.21,0.70,-1.2787420
1130,0.816,17.4361,0.610,17.4362,0.500,17.4362,269.74,1236.06,2110.65,930.79,1000.00,2000.00,1000.00,71.27,5.06,-40.29,-0.68,-0.52,0.51,-0.26,0.83,0.50,0.68,-0.21,0.70,-1.2095590
1131,0.518,17.3811,1.000,17.3811,0.000,17.3811,270.98,1237.24,2110.73,930.12,1000.00,2000.00,1000.00,71.11,4.87,-40.16,-0.69,-0.52,0.51,-0.26,0.83,0.49,0.68,-0.20,0.71,-1.2766114
1132,1.000,17.3361,1.000,17.3361,0.500,17.3361,272.22,1238.43,2110.81,929.45,1000.00,2000.00,1000.00,70.95,4.67,-40.03,-0.69,-0.51,0.51,-0.26,0.83,0.48,0.67,-0.20,0.71,-1.2161878
1133,0.500,17.2812,1.000,17.2812,0.000,17.2812,273.45,1239.61,2110.88,928.79,1000.00,2000.00,1000.00,70.79,4.48,-39.90,-0.69,-0.51,0.51,-0.26,0.84,0.48,0.67,-0.20,0.72,-1.2763128
1134,1.000,17.2357,1.000,17.2357,0.500,17.2357,274.69,1240.78,2110.95,928.13,1000.00,2000.00,1000.00,70.63,4.29,-39.77,-0.70,-0.50,0.51,-0.27,0.84,0.47,0.66,-0.19,0.72,-1.2195647
1135,0.505,17.1808,0.668,17.1808,0.000,17.1808,275.92,1241.96,2111.02,927.47,1000.00,2000.00,1000.00,70.47,4.10,-39.64,-0.70,-0.50,0.51,-0.27,0.85,0.46,0.66,-0.19,0.73,-1.2762550
1136,0.662,17.1348,1.000,17.1348,0.500,17.1348,277.15,1243.13,2111.09,926.81,1000.00,2000.00,1000.00,70.30,3.91,-39.51,-0.71,-0.49,0.51,-0.27,0.85,0.45,0.65,-0.19,0.73,-1.2231064
1137,0.592,17.0800,1.000,17.0800,0.000,17.0800,278.37,1244.30,2111.15,926.15,1000.00,2000.00,1000.00,70.14,3.72,-39.38,-0.71,-0.49,0.51,-0.27,0.85,0.45,0.65,-0.18,0.74,-1.2755299
1138,0.853,17.0335,0.957,17.0335,0.500,17.0335,279.59,1245.47,2111.21,925.50,1000.00,2000.00,1000.00,69.98,3.54,-39.26,-0.72,-0.48,0.50,-0.27,0.86,0.44,0.65,-0.18,0.74,-1.2262542
1139,0.687,16.9789,0.098,16.9789,0.000,16.9789,280.81,1246.63,2111.26,924.84,1000.00,2000.00,1000.00,69.81,3.35,-39.13,-0.72,-0.48,0.50,-0.27,0.86,0.43,0.64,-0.18,0.75,-1.2746162
1140,0.655,16.9322,0.035,16.9322,0.500,16.9322,282.02,1247.79,2111.32,924.19,1000.00,2000.00,1000.00,69.65,3.16,-39.01,-0.72,-0.47,0.50,-0.27,0.86,0.43,0.64,-0.17,0.75,-1.2282020
1141,0.413,16.8776,0.145,16.8776,0.000,16.8776,283.24,1248.95,2111.37,923.55,1000.00,2000.00,1000.00,69.48,2.98,-38.88,-0.73,-0.47,0.50,-0.27,0.87,0.42,0.63,-0.17,0.76,-1.2743626
1142,0.611,16.8304,0.476,16.8305,0.500,16.8305,284.44,1250.10,2111.41,922.90,1000.00,2000.00,1000.00,69.32,2.80,-38.76,-0.73,-0.46,0.50,-0.27,0.87,0.41,0.63,-0.17,0.76,-1.2310716
1143,0.174,16.7762,0.517,16.7762,0.000,16.7762,285.65,1251.26,2111.46,922.26,1000.00,2000.00,1000.00,69.15,2.61,-38.64,-0.74,-0.46,0.50,-0.27,0.87,0.41,0.62,-0.17,0.77,-1.2729400
1144,1.000,16.7285,0.668,16.7285,0.500,16.7285,286.85,1252.41,2111.50,921.61,1000.00,2000.00,1000.00,68.98,2.43,-38.52,-0.74,-0.46,0.49,-0.27,0.87,0.40,0.62,-0.16,0.77,-1.2342826
1145,1.000,16.6742,0.725,16.6742,0.000,16.6742,288.05,1253.55,2111.53,920.97,1000.00,2000.00,1000.00,68.81,2.25,-38.40,-0.74,-0.45,0.49,-0.27,0.88,0.40,0.61,-0.16,0.78,-1.2728908
1146,1.000,16.6264,1.000,16.6264,0.500,16.6264,289.25,1254.70,2111.57,920.34,1000.00,2000.00,1000.00,68.65,2.06,-38.28,-0.75,-0.45,0.49,-0.27,0.88,0.39,0.61,-0.16,0.78,-1.2353152
1147,1.000,16.5726,1.000,16.5726,0.000,16.5726,290.44,1255.84,2111.60,919.70,1000.00,2000.00,1000.00,68.48,1.88,-38.16,-0.75,-0.44,0.49,-0.27,0.88,0.38,0.60,-0.16,0.78,-1.2704059
1148,1.000,16.5246,0.000,16.5245,0.500,16.5246,291.63,1256.98,2111.63,919.07,1000.00,2000.00,1000.00,68.31,1.70,-38.05,-0.76,-0.44,0.49,-0.27,0.89,0.38,0.60,-0.15,0.79,-1.2370063
1149,1.000,16.4707,1.000,16.4707,0.000,16.4707,292.82,1258.11,2111.65,918.43,1000.00,2000.00,1000.00,68.14,1.52,-37.93,-0.76,-0.44,0.48,-0.27,0.89,0.37,0.59,-0.15,0.79,-1.2706963
1150,0.625,16.4223,0.457,16.4223,0.500,16.4223,294.00,1259.24,2111.68,917.80,1000.00,2000.00,1000.00,67.97,1.34,-37.82,-0.76,-0.43,0.48,-0.27,0.89,0.37,0.58,-0.15,0.80,-1.2394822
1151,0.825,16.3687,0.068,16.3687,0.000,16.3687,295.18,1260.37,2111.69,917.17,1000.00,2000.00,1000.00,67.79,1.16,-37.71,-0.77,-0.43,0.48,-0.27,0.89,0.36,0.58,-0.15,0.80,-1.2693100
1152,1.000,16.3195,1.000,16.3195,0.500,16.3195,296.36,1261.50,2111.71,916.55,1000.00,2000.00,1000.00,67.62,0.99,-37.59,-0.77,-0.42,0.47,-0.27,0.89,0.35,0.57,-0.14,0.81,-1.2437041
1153,0.736,16.2667,0.766,16.2667,0.000,16.2667,297.53,1262.63,2111.72,915.92,1000.00,2000.00,1000.00,67.45,0.81,-37.48,-0.78,-0.42,0.47,-0.27,0.90,0.35,0.57,-0.14,0.81,-1.2654483
1154,0.835,16.2176,0.000,16.2177,0.500,16.2177,298.70,1263.75,2111.73,915.30,1000.00,2000.00,1000.00,67.28,0.63,-37.37,-0.78,-0.42,0.47,-0.27,0.90,0.34,0.56,-0.14,0.81,-1.2430176
1155,0.499,16.1669,1.000,16.1669,0.500,16.1669,299.87,1264.87,2111.74,914.68,1000.00,2000.00,1000.00,67.10,0.45,-37.27,-0.78,-0.41,0.46,-0.27,0.90,0.34,0.56,-0.14,0.82,-1.2537016
1156,0.627,16.1139,0.579,16.1138,0.000,16.1139,301.03,1265.98,2111.75,914.06,1000.00,2000.00,1000.00,66.93,0.27,-37.16,-0.79,-0.41,0.46,-0.27,0.90,0.33,0.55,-0.13,0.82,-1.2661295
1157,0.567,16.0629,1.000,16.0629,0.000,16.0629,302.19,1267.09,2111.75,913.44,1000.00,2000.00,1000.00,66.75,0.10,-37.05,-0.79,-0.41,0.46,-0.28,0.90,0.33,0.55,-0.13,0.83,-1.2544786
1158,1.000,16.0134,1.000,16.0134,0.500,16.0134,303.35,1268.20,2111.75,912.83,1000.00,2000.00,1000.00,66.58,-0.08,-36.95,-0.79,-0.40,0.45,-0.28,0.91,0.32,0.54,-0.13,0.83,-1.2460971
1159,0.734,15.9612,0.795,15.9612,0.000,15.9612,304.50,1269.31,2111.74,912.21,1000.00,2000.00,1000.00,66.40,-0.25,-36.84,-0.80,-0.40,0.45,-0.28,0.91,0.32,0.54,-0.13,0.83,-1.2619028
1160,0.589,15.9117,0.000,15.9117,0.500,15.9117,305.65,1270.41,2111.74,911.60,1000.00,2000.00,1000.00,66.23,-0.43,-36.74,-0.80,-0.40,0.45,-0.28,0.91,0.31,0.53,-0.13,0.84,-1.2458990
1161,0.834,15.8596,0.000,15.8596,0.000,15.8596,306.80,1271.51,2111.73,910.99,1000.00,2000.00,1000.00,66.05,-0.60,-36.64,-0.80,-0.39,0.44,-0.28,0.91,0.31,0.53,-0.13,0.84,-1.2613518
1162,0.935,15.8101,0.127,15.8101,0.500,15.8101,307.94,1272.61,2111.71,910.38,1000.00,2000.00,1000.00,65.87,-0.78,-36.54,-0.81,-0.39,0.44,-0.28,0.91,0.30,0.52,-0.12,0.85,-1.2459514
1163,0.616,15.7584,1.000,15.7584,0.000,15.7584,309.08,1273.71,2111.70,909.77,1000.00,2000.00,1000.00,65.69,-0.95,-36.44,-0.81,-0.39,0.44,-0.28,0.91,0.30,0.51,-0.12,0.85,-1.2587788
1164,1.000,15.7088,1.000,15.7088,0.500,15.7089,310.22,1274.80,2111.68,909.17,1000.00,2000.00,1000.00,65.52,-1.13,-36.34,-0.82,-0.39,0.43,-0.28,0.91,0.29,0.51,-0.12,0.85,-1.2464520
1165,1.000,15.6574,0.000,15.6574,0.022,15.6574,311.36,1275.89,2111.66,908.56,1000.00,2000.00,1000.00,65.34,-1.30,-36.25,-0.82,-0.38,0.43,-0.28,0.92,0.29,0.50,-0.12,0.86,-1.2574089
1166,0.500,15.6078,0.000,15.6078,0.500,15.6078,312.49,1276.97,2111.63,907.96,1000.00,2000.00,1000.00,65.16,-1.48,-36.15,-0.82,-0.38,0.42,-0.28,0.92,0.29,0.50,-0.12,0.86,-1.2470379
1167,0.794,15.5569,0.000,15.5569,0.000,15.5569,313.61,1278.06,2111.60,907.36,1000.00,2000.00,1000.00,64.98,-1.65,-36.05,-0.83,-0.38,0.42,-0.28,0.92,0.28,0.49,-0.12,0.86,-1.2543402
1168,0.914,15.5070,0.000,15.5070,0.500,15.5070,314.74,1279.14,2111.57,906.76,1000.00,2000.00,1000.00,64.80,-1.82,-35.96,-0.83,-0.38,0.41,-0.28,0.92,0.28,0.49,-0.11,0.87,-1.2481058
1169,0.500,15.4565,0.546,15.4565,0.006,15.4565,315.86,1280.21,2111.54,906.16,1000.00,2000.00,1000.00,64.62,-2.00,-35.87,-0.83,-0.37,0.41,-0.28,0.92,0.27,0.48,-0.11,0.87,-1.2520691
1170,0.495,15.4068,0.497,15.4068,0.504,15.4068,316.98,1281.29,2111.51,905.57,1000.00,2000.00,1000.00,64.44,-2.17,-35.77,-0.84,-0.37,0.41,-0.28,0.92,0.27,0.47,-0.11,0.87,-1.2473966
1171,0.510,15.3567,0.522,15.3567,0.026,15.3567,318.09,1282.36,2111.47,904.97,1000.00,2000.00,1000.00,64.26,-2.34,-35.67,-0.84,-0.37,0.40,-0.28,0.92,0.27,0.47,-0.11,0.88,-1.2495782
1172,0.702,15.3068,0.000,15.3068,0.500,15.3068,319.20,1283.43,2111.42,904.38,1000.00,2000.00,1000.00,64.09,-2.52,-35.57,-0.84,-0.37,0.40,-0.28,0.92,0.26,0.46,-0.11,0.88,-1.2481576
1173,0.873,15.2572,0.000,15.2572,0.487,15.2572,320.31,1284.49,2111.38,903.79,1000.00,2000.00,1000.00,63.91,-2.69,-35.48,-0.85,-0.36,0.39,-0.28,0.93,0.26,0.46,-0.11,0.88,-1.2467829
1174,0.250,15.2076,0.000,15.2076,0.658,15.2076,321.41,1285.55,2111.33,903.20,1000.00,2000.00,1000.00,63.73,-2.86,-35.38,-0.85,-0.36,0.39,-0.28,0.93,0.25,0.45,-0.11,0.89,-1.2469974
1175,0.327,15.1581,0.499,15.1581,0.562,15.1581,322.51,1286.61,2111.28,902.61,1000.00,2000.00,1000.00,63.55,-3.04,-35.29,-0.85,-0.36,0.38,-0.28,0.93,0.25,0.44,-0.11,0.89,-1.2460563
1176,0.611,15.1085,0.000,15.1085,0.835,15.1085,323.61,1287.67,2111.23,902.02,1000.00,2000.00,1000.00,63.37,-3.21,-35.19,-0.85,-0.36,0.38,-0.28,0.93,0.25,0.44,-0.11,0.89,-1.2465624
1177,0.261,15.0592,0.000,15.0592,0.696,15.0592,324.71,1288.72,2111.17,901.44,1000.00,2000.00,1000.00,63.19,-3.38,-35.10,-0.86,-0.36,0.37,-0.28,0.93,0.24,0.43,-0.11,0.90,-1.2444879
1178,0.000,15.0099,1.000,15.0099,1.000,15.0099,325.80,1289.77,2111.11,900.86,1000.00,2000.00,1000.00,63.01,-3.56,-35.01,-0.86,-0.35,0.37,-0.28,0.93,0.24,0.43,-0.11,0.90,-1.2449224
1179,0.000,14.9608,1.000,14.9608,1.000,14.9608,326.89,1290.82,2111.05,900.27,1000.00,2000.00,1000.00,62.83,-3.73,-34.92,-0.86,-0.35,0.36,-0.28,0.93,0.24,0.42,-0.11,0.90,-1.2433079
1180,0.000,14.9117,1.000,14.9117,1.000,14.9117,327.97,1291.86,2110.98,899.69,1000.00,2000.00,1000.00,62.65,-3.90,-34.83,-0.87,-0.35,0.36,-0.28,0.93,0.24,0.41,-0.11,0.90,-1.2435919
1181,0.000,14.8627,1.000,14.8627,1.000,14.8627,329.05,1292.91,2110.92,899.11,1000.00,2000.00,1000.00,62.47,-4.07,-34.75,-0.87,-0.35,0.35,-0.28,0.93,0.23,0.41,-0.11,0.91,-1.2431362
1182,0.000,14.8139,1.000,14.8139,1.000,14.8139,330.13,1293.94,2110.85,898.54,1000.00,2000.00,1000.00,62.29,-4.25,-34.66,-0.87,-0.34,0.35,-0.28,0.93,0.23,0.40,-0.11,0.91,-1.2417197
1183,0.000,14.7650,0.000,14.7650,1.000,14.7650,331.20,1294.98,2110.77,897.96,1000.00,2000.00,1000.00,62.11,-4.42,-34.58,-0.88,-0.34,0.34,-0.28,0.93,0.23,0.40,-0.10,0.91,-1.2421316
1184,0.000,14.7164,0.000,14.7164,1.000,14.7164,332.27,1296.01,2110.70,897.38,1000.00,2000.00,1000.00,61.92,-4.59,-34.49,-0.88,-0.34,0.33,-0.28,0.93,0.22,0.39,-0.10,0.92,-1.2406226
1185,1.000,14.6678,0.000,14.6678,1.000,14.6678,333.34,1297.04,2110.62,896.81,1000.00,2000.00,1000.00,61.74,-4.76,-34.41,-0.88,-0.34,0.33,-0.28,0.93,0.22,0.38,-0.10,0.92,-1.2404361
1186,0.000,14.6194,0.000,14.6194,1.000,14.6194,334.41,1298.07,2110.53,896.24,1000.00,2000.00,1000.00,61.56,-4.93,-34.33,-0.88,-0.34,0.32,-0.28,0.94,0.22,0.38,-0.10,0.92,-1.2393489
1187,0.000,14.5710,0.489,14.5710,1.000,14.5710,335.47,1299.09,2110.45,895.67,1000.00,2000.00,1000.00,61.37,-5.10,-34.25,-0.89,-0.34,0.32,-0.28,0.94,0.22,0.37,-0.10,0.92,-1.2386507
1188,0.000,14.5226,0.000,14.5226,1.000,14.5226,336.52,1300.11,2110.36,895.10,1000.00,2000.00,1000.00,61.19,-5.27,-34.17,-0.89,-0.33,0.31,-0.28,0.94,0.22,0.37,-0.10,0.92,-1.2392397
1189,0.000,14.4744,0.000,14.4744,1.000,14.4744,337.58,1301.12,2110.27,894.53,1000.00,2000.00,1000.00,61.00,-5.45,-34.10,-0.89,-0.33,0.31,-0.28,0.94,0.21,0.36,-0.10,0.93,-1.2380900
1190,0.000,14.4263,0.000,14.4263,1.000,14.4263,338.63,1302.14,2110.18,893.96,1000.00,2000.00,1000.00,60.82,-5.62,-34.02,-0.89,-0.33,0.30,-0.28,0.94,0.21,0.35,-0.11,0.93,-1.2371720
1191,0.000,14.3783,0.000,14.3783,1.000,14.3783,339.68,1303.15,2110.08,893.40,1000.00,2000.00,1000.00,60.63,-5.79,-33.94,-0.90,-0.33,0.30,-0.27,0.94,0.21,0.35,-0.11,0.93,-1.2366312
1192,0.000,14.3303,0.000,14.3303,1.000,14.3303,340.72,1304.16,2109.98,892.83,1000.00,2000.00,1000.00,60.44,-5.96,-33.87,-0.90,-0.33,0.29,-0.27,0.94,0.21,0.34,-0.11,0.93,-1.2364650
1193,0.000,14.2825,0.000,14.2825,1.000,14.2825,341.76,1305.16,2109.88,892.27,1000.00,2000.00,1000.00,60.26,-6.13,-33.80,-0.90,-0.32,0.29,-0.27,0.94,0.20,0.34,-0.11,0.94,-1.2356436
1194,0.000,14.2348,0.000,14.2348,1.000,14.2348,342.80,1306.16,2109.77,891.71,1000.00,2000.00,1000.00,60.07,-6.30,-33.73,-0.90,-0.32,0.28,-0.27,0.94,0.20,0.33,-0.11,0.94,-1.2346503
1195,0.215,14.1871,0.000,14.1871,1.000,14.1871,343.84,1307.16,2109.67,891.15,1000.00,2000.00,1000.00,59.88,-6.47,-33.66,-0.91,-0.32,0.28,-0.27,0.94,0.20,0.32,-0.11,0.94,-1.2347001
1196,0.000,14.1395,0.086,14.1395,1.000,14.1395,344.87,1308.16,2109.55,890.59,1000.00,2000.00,1000.00,59.70,-6.64,-33.59,-0.91,-0.32,0.27,-0.27,0.94,0.20,0.32,-0.11,0.94,-1.2336200
1197,0.397,14.0919,0.000,14.0919,1.000,14.0919,345.89,1309.15,2109.44,890.03,1000.00,2000.00,1000.00,59.51,-6.81,-33.52,-0.91,-0.32,0.27,-0.27,0.94,0.20,0.31,-0.11,0.94,-1.2341015
1198,0.378,14.0444,0.195,14.0444,1.000,14.0444,346.92,1310.14,2109.32,889.47,1000.00,2000.00,1000.00,59.32,-6.99,-33.46,-0.91,-0.32,0.26,-0.27,0.94,0.19,0.31,-0.11,0.95,-1.2336075
1199,0.000,13.9970,0.000,13.9970,1.000,13.9970,347.94,1311.12,2109.21,888.91,1000.00,2000.00,1000.00,59.13,-7.16,-33.39,-0.91,-0.31,0.26,-0.27,0.94,0.19,0.30,-0.11,0.95,-1.2321737
1200,0.000,13.9498,0.261,13.9498,1.000,13.9498,348.96,1312.10,2109.08,888.36,1000.00,2000.00,1000.00,58.94,-7.33,-33.33,-0.92,-0.31,0.25,-0.27,0.94,0.19,0.30,-0.11,0.95,-1.2317501
1201,0.000,13.9025,0.000,13.9025,1.000,13.9025,349.97,1313.08,2108.96,887.80,1000.00,2000.00,1000.00,58.76,-7.50,-33.26,-0.92,-0.31,0.25,-0.27,0.94,0.19,0.29,-0.11,0.95,-1.2316931
1202,0.385,13.8553,0.200,13.8553,1.000,13.8553,350.98,1314.06,2108.83,887.25,1000.00,2000.00,1000.00,58.57,-7.67,-33.20,-0.92,-0.31,0.24,-0.27,0.95,0.19,0.28,-0.11,0.95,-1.2316235
1203,0.390,13.8082,0.192,13.8082,1.000,13.8082,351.99,1315.03,2108.70,886.70,1000.00,2000.00,1000.00,58.38,-7.84,-33.14,-0.92,-0.31,0.24,-0.27,0.95,0.18,0.28,-0.11,0.95,-1.2306327
1204,0.363,13.7612,0.251,13.7612,1.000,13.7612,353.00,1316.00,2108.57,886.15,1000.00,2000.00,1000.00,58.19,-8.01,-33.08,-0.92,-0.30,0.23,-0.27,0.95,0.18,0.27,-0.11,0.96,-1.2301735
1205,0.000,13.7144,0.000,13.7144,1.000,13.7144,354.00,1316.97,2108.43,885.60,1000.00,2000.00,1000.00,58.00,-8.18,-33.02,-0.93,-0.30,0.23,-0.27,0.95,0.18,0.27,-0.11,0.96,-1.2282279
1206,0.000,13.6675,0.000,13.6675,1.000,13.6675,355.00,1317.93,2108.29,885.05,1000.00,2000.00,1000.00,57.81,-8.35,-32.97,-0.93,-0.30,0.22,-0.27,0.95,0.18,0.26,-0.11,0.96,-1.2294952
