Iteration,Aileron,AileronLoss,Elevator,ElevatorLoss,Rudder,RudderLoss,DistanceToTarget,PlanePositionX,PlanePositionY,PlanePositionZ,TargetPositionX,TargetPositionY,TargetPositionZ,PlaneVelocityX,PlaneVelocityY,PlaneVelocityZ,PlaneForwardX,PlaneForwardY,PlaneForwardZ,PlaneUpX,PlaneUpY,PlaneUpZ,PlaneRightX,PlaneRightY,PlaneRightZ,LossAngleChange
1550,0.744,6.5798,0.000,6.5798,0.546,6.5798,661.26,1511.63,1893.12,594.95,1000.00,2000.00,1000.00,7.84,-46.04,-18.25,-0.75,0.16,0.64,0.04,0.98,-0.19,0.66,0.12,0.74,-1.2281859
1551,1.000,6.5336,0.037,6.5336,0.000,6.5336,661.67,1511.76,1892.35,594.64,1000.00,2000.00,1000.00,7.70,-46.14,-18.14,-0.75,0.16,0.64,0.04,0.98,-0.19,0.66,0.12,0.74,-1.2242191
1552,0.647,6.4877,0.543,6.4877,0.000,6.4877,662.07,1511.89,1891.58,594.34,1000.00,2000.00,1000.00,7.56,-46.24,-18.02,-0.75,0.16,0.64,0.05,0.98,-0.19,0.66,0.11,0.74,-1.2227840
1553,1.000,6.4417,0.000,6.4417,0.502,6.4417,662.48,1512.01,1890.81,594.05,1000.00,2000.00,1000.00,7.43,-46.34,-17.90,-0.75,0.16,0.64,0.05,0.98,-0.19,0.66,0.11,0.74,-1.2231097
1554,0.971,6.3957,0.000,6.3957,0.000,6.3957,662.88,1512.13,1890.04,593.75,1000.00,2000.00,1000.00,7.29,-46.44,-17.78,-0.75,0.16,0.64,0.05,0.98,-0.19,0.66,0.11,0.74,-1.2229437
1555,0.501,6.3506,0.500,6.3506,0.500,6.3506,663.28,1512.25,1889.26,593.46,1000.00,2000.00,1000.00,7.15,-46.55,-17.67,-0.75,0.16,0.64,0.05,0.98,-0.19,0.66,0.11,0.74,-1.2171030
1556,1.000,6.3049,0.496,6.3049,0.000,6.3049,663.68,1512.37,1888.48,593.16,1000.00,2000.00,1000.00,7.01,-46.65,-17.55,-0.75,0.16,0.64,0.05,0.98,-0.19,0.66,0.11,0.75,-1.2210958
1557,0.500,6.2599,0.500,6.2599,0.500,6.2599,664.08,1512.48,1887.70,592.87,1000.00,2000.00,1000.00,6.87,-46.75,-17.43,-0.75,0.17,0.64,0.06,0.98,-0.19,0.66,0.11,0.75,-1.2158737
1558,0.435,6.2145,0.000,6.2145,0.000,6.2145,664.48,1512.60,1886.92,592.58,1000.00,2000.00,1000.00,6.74,-46.85,-17.32,-0.75,0.17,0.64,0.06,0.98,-0.19,0.66,0.10,0.75,-1.2187263
1559,0.500,6.1696,0.500,6.1696,0.500,6.1696,664.87,1512.71,1886.14,592.30,1000.00,2000.00,1000.00,6.60,-46.95,-17.20,-0.75,0.17,0.64,0.06,0.98,-0.19,0.66,0.10,0.75,-1.2159393
1560,0.500,6.1246,0.500,6.1246,0.500,6.1246,665.26,1512.81,1885.36,592.01,1000.00,2000.00,1000.00,6.46,-47.05,-17.08,-0.75,0.17,0.64,0.06,0.98,-0.19,0.66,0.10,0.75,-1.2155797
1561,1.000,6.0800,0.271,6.0800,0.000,6.0800,665.65,1512.92,1884.57,591.73,1000.00,2000.00,1000.00,6.32,-47.15,-16.97,-0.75,0.17,0.64,0.07,0.98,-0.19,0.66,0.10,0.75,-1.2133726
1562,0.500,6.0355,0.500,6.0355,0.500,6.0355,666.04,1513.02,1883.78,591.45,1000.00,2000.00,1000.00,6.19,-47.25,-16.85,-0.75,0.17,0.64,0.07,0.98,-0.18,0.66,0.10,0.75,-1.2122662
1563,0.500,5.9912,0.965,5.9912,0.000,5.9911,666.43,1513.12,1882.99,591.17,1000.00,2000.00,1000.00,6.05,-47.35,-16.73,-0.75,0.17,0.64,0.07,0.98,-0.18,0.66,0.09,0.75,-1.2116239
1564,1.000,5.9468,1.000,5.9468,0.500,5.9468,666.81,1513.22,1882.20,590.89,1000.00,2000.00,1000.00,5.91,-47.45,-16.61,-0.75,0.17,0.64,0.07,0.98,-0.18,0.66,0.09,0.75,-1.2108766
1565,1.000,5.9026,1.000,5.9026,0.000,5.9027,667.20,1513.32,1881.41,590.62,1000.00,2000.00,1000.00,5.78,-47.54,-16.50,-0.75,0.18,0.64,0.07,0.98,-0.18,0.66,0.09,0.75,-1.2096910
1566,1.000,5.8587,1.000,5.8587,0.031,5.8587,667.58,1513.41,1880.62,590.34,1000.00,2000.00,1000.00,5.64,-47.64,-16.38,-0.75,0.18,0.64,0.08,0.98,-0.18,0.66,0.09,0.75,-1.2087495
1567,1.000,5.8149,1.000,5.8149,0.032,5.8149,667.96,1513.50,1879.82,590.07,1000.00,2000.00,1000.00,5.50,-47.74,-16.26,-0.75,0.18,0.64,0.08,0.98,-0.18,0.66,0.08,0.75,-1.2070913
1568,1.000,5.7713,0.000,5.7713,0.499,5.7713,668.34,1513.59,1879.02,589.80,1000.00,2000.00,1000.00,5.37,-47.84,-16.15,-0.75,0.18,0.64,0.08,0.98,-0.18,0.66,0.08,0.75,-1.2056994
1569,1.000,5.7283,1.000,5.7282,0.573,5.7282,668.71,1513.68,1878.23,589.54,1000.00,2000.00,1000.00,5.23,-47.94,-16.03,-0.75,0.18,0.64,0.08,0.98,-0.18,0.66,0.08,0.75,-1.2017567
1570,1.000,5.6845,1.000,5.6845,0.000,5.6845,669.09,1513.77,1877.42,589.27,1000.00,2000.00,1000.00,5.09,-48.03,-15.91,-0.75,0.18,0.64,0.09,0.98,-0.18,0.66,0.08,0.75,-1.2065692
1571,0.349,5.6419,1.000,5.6419,0.651,5.6419,669.46,1513.85,1876.62,589.01,1000.00,2000.00,1000.00,4.96,-48.13,-15.80,-0.75,0.18,0.64,0.09,0.98,-0.18,0.66,0.08,0.75,-1.1980320
1572,0.442,5.5985,1.000,5.5985,0.000,5.5985,669.83,1513.93,1875.82,588.75,1000.00,2000.00,1000.00,4.82,-48.23,-15.68,-0.75,0.18,0.64,0.09,0.98,-0.18,0.66,0.07,0.75,-1.2040917
1573,1.000,5.5557,1.000,5.5557,0.621,5.5557,670.20,1514.01,1875.01,588.49,1000.00,2000.00,1000.00,4.68,-48.32,-15.56,-0.75,0.18,0.64,0.09,0.98,-0.17,0.66,0.07,0.75,-1.1991370
1574,0.383,5.5130,0.000,5.5130,0.029,5.5130,670.57,1514.08,1874.21,588.23,1000.00,2000.00,1000.00,4.55,-48.42,-15.45,-0.75,0.19,0.64,0.10,0.98,-0.17,0.65,0.07,0.75,-1.1991446
1575,0.402,5.4705,1.000,5.4705,0.000,5.4704,670.93,1514.16,1873.40,587.98,1000.00,2000.00,1000.00,4.41,-48.52,-15.33,-0.75,0.19,0.63,0.10,0.98,-0.17,0.65,0.07,0.75,-1.1977891
1576,1.000,5.4280,0.000,5.4280,0.500,5.4280,671.29,1514.23,1872.59,587.72,1000.00,2000.00,1000.00,4.27,-48.61,-15.21,-0.75,0.19,0.63,0.10,0.98,-0.17,0.65,0.06,0.75,-1.1959875
1577,0.500,5.3860,1.000,5.3860,0.907,5.3860,671.66,1514.30,1871.78,587.47,1000.00,2000.00,1000.00,4.14,-48.71,-15.10,-0.75,0.19,0.63,0.10,0.98,-0.17,0.65,0.06,0.75,-1.1929542
1578,0.307,5.3438,1.000,5.3438,0.033,5.3438,672.02,1514.36,1870.96,587.22,1000.00,2000.00,1000.00,4.00,-48.80,-14.98,-0.75,0.19,0.63,0.11,0.98,-0.17,0.65,0.06,0.76,-1.1945519
1579,1.000,5.3018,0.000,5.3018,0.000,5.3018,672.38,1514.43,1870.15,586.97,1000.00,2000.00,1000.00,3.87,-48.90,-14.86,-0.75,0.19,0.63,0.11,0.98,-0.17,0.65,0.06,0.76,-1.1932538
1580,0.586,5.2603,0.538,5.2603,0.500,5.2603,672.73,1514.49,1869.33,586.73,1000.00,2000.00,1000.00,3.73,-48.99,-14.75,-0.75,0.19,0.63,0.11,0.98,-0.17,0.65,0.05,0.76,-1.1890932
1581,0.871,5.2187,0.000,5.2187,0.517,5.2187,673.09,1514.55,1868.51,586.48,1000.00,2000.00,1000.00,3.60,-49.09,-14.63,-0.75,0.19,0.63,0.11,0.98,-0.16,0.65,0.05,0.76,-1.1900122
1582,1.000,5.1772,1.000,5.1772,0.507,5.1772,673.44,1514.61,1867.69,586.24,1000.00,2000.00,1000.00,3.46,-49.18,-14.52,-0.75,0.19,0.63,0.12,0.98,-0.16,0.65,0.05,0.76,-1.1883655
1583,0.239,5.1360,0.000,5.1360,0.000,5.1360,673.79,1514.66,1866.87,586.00,1000.00,2000.00,1000.00,3.32,-49.27,-14.40,-0.75,0.20,0.63,0.12,0.98,-0.16,0.65,0.05,0.76,-1.1867332
1584,1.000,5.0948,0.000,5.0948,0.204,5.0948,674.14,1514.72,1866.05,585.76,1000.00,2000.00,1000.00,3.19,-49.37,-14.28,-0.75,0.20,0.63,0.12,0.98,-0.16,0.65,0.04,0.76,-1.1862466
1585,1.000,5.0542,1.000,5.0542,0.000,5.0542,674.49,1514.77,1865.22,585.53,1000.00,2000.00,1000.00,3.05,-49.46,-14.17,-0.75,0.20,0.63,0.12,0.98,-0.16,0.65,0.04,0.76,-1.1812247
1586,1.000,5.0135,1.000,5.0135,0.488,5.0135,674.84,1514.81,1864.40,585.29,1000.00,2000.00,1000.00,2.92,-49.55,-14.05,-0.75,0.20,0.63,0.13,0.98,-0.16,0.65,0.04,0.76,-1.1820319
1587,0.453,4.9727,1.000,4.9727,0.071,4.9726,675.18,1514.86,1863.57,585.06,1000.00,2000.00,1000.00,2.78,-49.65,-13.94,-0.75,0.20,0.63,0.13,0.98,-0.15,0.65,0.03,0.76,-1.1836084
1588,0.349,4.9324,1.000,4.9324,0.046,4.9323,675.52,1514.91,1862.74,584.83,1000.00,2000.00,1000.00,2.65,-49.74,-13.82,-0.75,0.20,0.63,0.13,0.98,-0.15,0.65,0.03,0.76,-1.1789590
1589,1.000,4.8919,1.000,4.8919,0.711,4.8919,675.87,1514.95,1861.91,584.60,1000.00,2000.00,1000.00,2.51,-49.83,-13.70,-0.75,0.20,0.63,0.13,0.98,-0.15,0.65,0.03,0.76,-1.1792675
1590,0.502,4.8519,0.000,4.8519,0.000,4.8519,676.21,1514.99,1861.08,584.38,1000.00,2000.00,1000.00,2.38,-49.92,-13.59,-0.75,0.20,0.63,0.14,0.98,-0.15,0.65,0.03,0.76,-1.1765711
1591,0.500,4.8121,1.000,4.8121,0.500,4.8121,676.54,1515.02,1860.25,584.15,1000.00,2000.00,1000.00,2.24,-50.02,-13.47,-0.75,0.20,0.63,0.14,0.98,-0.15,0.64,0.02,0.76,-1.1743476
1592,0.502,4.7722,1.000,4.7722,0.599,4.7722,676.88,1515.06,1859.41,583.93,1000.00,2000.00,1000.00,2.11,-50.11,-13.36,-0.75,0.20,0.63,0.14,0.98,-0.15,0.64,0.02,0.76,-1.1743690
1593,1.000,4.7326,0.000,4.7325,0.717,4.7325,677.22,1515.09,1858.57,583.71,1000.00,2000.00,1000.00,1.97,-50.20,-13.24,-0.75,0.20,0.63,0.15,0.98,-0.14,0.64,0.02,0.77,-1.1735485
1594,0.662,4.6931,0.000,4.6931,0.539,4.6931,677.55,1515.12,1857.74,583.49,1000.00,2000.00,1000.00,1.84,-50.29,-13.12,-0.75,0.21,0.63,0.15,0.98,-0.14,0.64,0.01,0.77,-1.1710238
1595,1.000,4.6539,0.000,4.6539,0.000,4.6539,677.88,1515.15,1856.90,583.27,1000.00,2000.00,1000.00,1.71,-50.38,-13.01,-0.75,0.21,0.63,0.15,0.98,-0.14,0.64,0.01,0.77,-1.1685477
1596,0.265,4.6147,0.000,4.6147,0.000,4.6146,678.21,1515.18,1856.06,583.06,1000.00,2000.00,1000.00,1.57,-50.47,-12.89,-0.75,0.21,0.63,0.15,0.98,-0.14,0.64,0.01,0.77,-1.1697197
1597,0.589,4.5757,0.000,4.5757,0.590,4.5757,678.54,1515.20,1855.21,582.84,1000.00,2000.00,1000.00,1.44,-50.56,-12.78,-0.75,0.21,0.63,0.16,0.98,-0.14,0.64,0.01,0.77,-1.1657983
1598,0.594,4.5369,0.000,4.5369,0.505,4.5369,678.87,1515.22,1854.37,582.63,1000.00,2000.00,1000.00,1.30,-50.65,-12.66,-0.75,0.21,0.62,0.16,0.98,-0.14,0.64,0.00,0.77,-1.1654828
1599,1.000,4.4983,0.000,4.4983,0.485,4.4983,679.19,1515.24,1853.52,582.42,1000.00,2000.00,1000.00,1.17,-50.74,-12.55,-0.75,0.21,0.62,0.16,0.98,-0.13,0.64,-0.00,0.77,-1.1626710
1600,0.496,4.4599,0.487,4.4599,0.500,4.4599,679.51,1515.26,1852.68,582.22,1000.00,2000.00,1000.00,1.03,-50.83,-12.43,-0.75,0.21,0.62,0.16,0.98,-0.13,0.64,-0.00,0.77,-1.1617723
1601,1.000,4.4216,0.000,4.4217,0.447,4.4217,679.84,1515.28,1851.83,582.01,1000.00,2000.00,1000.00,0.90,-50.92,-12.31,-0.75,0.21,0.62,0.17,0.98,-0.13,0.64,-0.01,0.77,-1.1594291
1602,0.015,4.3834,0.000,4.3834,0.885,4.3834,680.16,1515.29,1850.98,581.81,1000.00,2000.00,1000.00,0.77,-51.01,-12.20,-0.75,0.21,0.62,0.17,0.98,-0.13,0.64,-0.01,0.77,-1.1604741
1603,0.588,4.3454,0.000,4.3454,0.809,4.3454,680.48,1515.30,1850.12,581.61,1000.00,2000.00,1000.00,0.63,-51.10,-12.08,-0.75,0.21,0.62,0.17,0.98,-0.13,0.63,-0.01,0.77,-1.1575731
1604,0.074,4.3077,0.000,4.3077,1.000,4.3077,680.79,1515.31,1849.27,581.41,1000.00,2000.00,1000.00,0.50,-51.19,-11.97,-0.75,0.21,0.62,0.17,0.98,-0.12,0.63,-0.02,0.77,-1.1545537
1605,0.090,4.2700,0.000,4.2700,1.000,4.2700,681.11,1515.31,1848.42,581.21,1000.00,2000.00,1000.00,0.36,-51.28,-11.85,-0.75,0.21,0.62,0.18,0.98,-0.12,0.63,-0.02,0.77,-1.1536866
1606,0.000,4.2324,0.000,4.2324,0.717,4.2324,681.42,1515.32,1847.56,581.01,1000.00,2000.00,1000.00,0.23,-51.37,-11.74,-0.75,0.22,0.62,0.18,0.98,-0.12,0.63,-0.02,0.78,-1.1536772
1607,0.000,4.1953,0.000,4.1953,1.000,4.1953,681.74,1515.32,1846.70,580.82,1000.00,2000.00,1000.00,0.10,-51.46,-11.62,-0.75,0.22,0.62,0.18,0.98,-0.12,0.63,-0.02,0.78,-1.1489744
1608,0.282,4.1583,0.000,4.1583,1.000,4.1583,682.05,1515.32,1845.84,580.63,1000.00,2000.00,1000.00,-0.04,-51.54,-11.51,-0.75,0.22,0.62,0.19,0.98,-0.12,0.63,-0.03,0.78,-1.1477867
1609,0.607,4.1213,0.000,4.1213,1.000,4.1213,682.36,1515.31,1844.98,580.44,1000.00,2000.00,1000.00,-0.17,-51.63,-11.39,-0.75,0.22,0.62,0.19,0.98,-0.11,0.63,-0.03,0.78,-1.1474828
1610,0.000,4.0845,0.000,4.0845,1.000,4.0845,682.66,1515.31,1844.12,580.25,1000.00,2000.00,1000.00,-0.30,-51.72,-11.28,-0.75,0.22,0.62,0.19,0.98,-0.11,0.63,-0.03,0.78,-1.1454849
1611,0.518,4.0480,0.333,4.0480,1.000,4.0480,682.97,1515.30,1843.26,580.06,1000.00,2000.00,1000.00,-0.44,-51.81,-11.16,-0.76,0.22,0.62,0.19,0.97,-0.11,0.63,-0.04,0.78,-1.1419210
1612,0.000,4.0116,0.000,4.0116,1.000,4.0116,683.28,1515.29,1842.39,579.88,1000.00,2000.00,1000.00,-0.57,-51.89,-11.05,-0.76,0.22,0.62,0.20,0.97,-0.11,0.63,-0.04,0.78,-1.1415199
1613,0.107,3.9754,0.042,3.9754,1.000,3.9754,683.58,1515.28,1841.53,579.70,1000.00,2000.00,1000.00,-0.70,-51.98,-10.93,-0.76,0.22,0.62,0.20,0.97,-0.11,0.62,-0.04,0.78,-1.1395613
1614,0.000,3.9394,0.042,3.9394,1.000,3.9394,683.88,1515.27,1840.66,579.52,1000.00,2000.00,1000.00,-0.84,-52.07,-10.82,-0.76,0.22,0.62,0.20,0.97,-0.10,0.62,-0.05,0.78,-1.1376059
1615,0.000,3.9034,0.042,3.9034,1.000,3.9034,684.18,1515.25,1839.79,579.34,1000.00,2000.00,1000.00,-0.97,-52.15,-10.70,-0.76,0.22,0.62,0.20,0.97,-0.10,0.62,-0.05,0.78,-1.1371241
1616,0.000,3.8676,0.038,3.8676,1.000,3.8676,684.48,1515.23,1838.92,579.16,1000.00,2000.00,1000.00,-1.10,-52.24,-10.59,-0.76,0.22,0.62,0.21,0.97,-0.10,0.62,-0.05,0.78,-1.1345000
1617,1.000,3.8321,0.499,3.8321,1.000,3.8322,684.78,1515.21,1838.05,578.99,1000.00,2000.00,1000.00,-1.24,-52.33,-10.47,-0.76,0.22,0.61,0.21,0.97,-0.10,0.62,-0.05,0.78,-1.1314583
1618,0.418,3.7967,0.000,3.7967,1.000,3.7967,685.07,1515.19,1837.17,578.82,1000.00,2000.00,1000.00,-1.37,-52.41,-10.36,-0.76,0.23,0.61,0.21,0.97,-0.10,0.62,-0.06,0.78,-1.1310178
1619,0.000,3.7616,0.000,3.7616,0.976,3.7616,685.37,1515.16,1836.30,578.65,1000.00,2000.00,1000.00,-1.50,-52.50,-10.24,-0.76,0.23,0.61,0.21,0.97,-0.09,0.62,-0.06,0.78,-1.1282768
1620,0.418,3.7264,0.500,3.7264,1.000,3.7264,685.66,1515.14,1835.42,578.48,1000.00,2000.00,1000.00,-1.63,-52.58,-10.13,-0.76,0.23,0.61,0.22,0.97,-0.09,0.62,-0.06,0.78,-1.1281877
1621,0.000,3.6915,0.000,3.6914,1.000,3.6915,685.95,1515.11,1834.54,578.31,1000.00,2000.00,1000.00,-1.77,-52.67,-10.01,-0.76,0.23,0.61,0.22,0.97,-0.09,0.62,-0.07,0.78,-1.1258168
1622,0.000,3.6568,0.500,3.6568,1.000,3.6568,686.24,1515.08,1833.67,578.15,1000.00,2000.00,1000.00,-1.90,-52.75,-9.90,-0.76,0.23,0.61,0.22,0.97,-0.09,0.62,-0.07,0.79,-1.1222090
1623,0.000,3.6222,0.047,3.6222,1.000,3.6222,686.53,1515.04,1832.78,577.98,1000.00,2000.00,1000.00,-2.03,-52.84,-9.78,-0.76,0.23,0.61,0.23,0.97,-0.09,0.61,-0.07,0.79,-1.1221471
1624,0.000,3.5878,0.044,3.5878,1.000,3.5878,686.82,1515.01,1831.90,577.82,1000.00,2000.00,1000.00,-2.16,-52.92,-9.67,-0.76,0.23,0.61,0.23,0.97,-0.09,0.61,-0.08,0.79,-1.1192473
1625,0.000,3.5535,0.000,3.5535,1.000,3.5535,687.11,1514.97,1831.02,577.66,1000.00,2000.00,1000.00,-2.30,-53.01,-9.55,-0.76,0.23,0.61,0.23,0.97,-0.08,0.61,-0.08,0.79,-1.1189394
1626,0.000,3.5195,0.500,3.5195,1.000,3.5195,687.39,1514.93,1830.13,577.50,1000.00,2000.00,1000.00,-2.43,-53.09,-9.44,-0.76,0.23,0.61,0.23,0.97,-0.08,0.61,-0.08,0.79,-1.1149218
1627,0.000,3.4856,0.000,3.4856,1.000,3.4856,687.67,1514.88,1829.25,577.35,1000.00,2000.00,1000.00,-2.56,-53.17,-9.32,-0.76,0.23,0.61,0.24,0.97,-0.08,0.61,-0.08,0.79,-1.1134367
1628,0.000,3.4520,0.500,3.4520,0.529,3.4520,687.96,1514.84,1828.36,577.20,1000.00,2000.00,1000.00,-2.69,-53.26,-9.21,-0.76,0.24,0.61,0.24,0.97,-0.08,0.61,-0.09,0.79,-1.1105186
1629,0.000,3.4183,0.000,3.4183,0.387,3.4183,688.24,1514.79,1827.47,577.04,1000.00,2000.00,1000.00,-2.82,-53.34,-9.09,-0.76,0.24,0.61,0.24,0.97,-0.08,0.61,-0.09,0.79,-1.1121924
1630,0.047,3.3849,0.500,3.3849,0.953,3.3849,688.52,1514.74,1826.58,576.89,1000.00,2000.00,1000.00,-2.95,-53.42,-8.98,-0.76,0.24,0.61,0.24,0.97,-0.08,0.61,-0.09,0.79,-1.1078055
1631,0.039,3.3520,0.789,3.3520,1.000,3.3519,688.79,1514.69,1825.69,576.75,1000.00,2000.00,1000.00,-3.09,-53.51,-8.86,-0.76,0.24,0.61,0.25,0.97,-0.07,0.61,-0.09,0.79,-1.1033082
1632,0.000,3.3188,0.000,3.3188,0.562,3.3188,689.07,1514.64,1824.80,576.60,1000.00,2000.00,1000.00,-3.22,-53.59,-8.75,-0.75,0.24,0.61,0.25,0.97,-0.07,0.61,-0.10,0.79,-1.1044415
1633,0.500,3.2863,0.500,3.2863,0.500,3.2863,689.34,1514.58,1823.90,576.46,1000.00,2000.00,1000.00,-3.35,-53.67,-8.63,-0.75,0.24,0.61,0.25,0.97,-0.07,0.61,-0.10,0.79,-1.0962892
1634,0.000,3.2534,0.000,3.2534,0.336,3.2534,689.62,1514.53,1823.01,576.32,1000.00,2000.00,1000.00,-3.48,-53.75,-8.52,-0.75,0.24,0.61,0.25,0.96,-0.07,0.61,-0.10,0.79,-1.1017812
1635,0.603,3.2211,0.000,3.2211,1.000,3.2211,689.89,1514.46,1822.11,576.18,1000.00,2000.00,1000.00,-3.61,-53.83,-8.40,-0.75,0.24,0.61,0.26,0.96,-0.07,0.60,-0.10,0.79,-1.0943468
1636,0.854,3.1891,0.500,3.1891,0.897,3.1891,690.16,1514.40,1821.21,576.04,1000.00,2000.00,1000.00,-3.74,-53.92,-8.29,-0.75,0.24,0.61,0.26,0.96,-0.07,0.60,-0.11,0.79,-1.0914389
1637,0.500,3.1573,0.500,3.1573,0.499,3.1573,690.43,1514.34,1820.31,575.90,1000.00,2000.00,1000.00,-3.87,-54.00,-8.17,-0.75,0.25,0.61,0.26,0.96,-0.07,0.60,-0.11,0.79,-1.0874590
1638,0.000,3.1254,0.443,3.1254,0.336,3.1254,690.70,1514.27,1819.41,575.77,1000.00,2000.00,1000.00,-4.00,-54.08,-8.06,-0.75,0.25,0.61,0.26,0.96,-0.07,0.60,-0.11,0.79,-1.0899711
1639,0.629,3.0936,0.000,3.0936,0.971,3.0936,690.96,1514.20,1818.51,575.63,1000.00,2000.00,1000.00,-4.13,-54.16,-7.94,-0.75,0.25,0.61,0.26,0.96,-0.06,0.60,-0.11,0.79,-1.0875671
1640,0.512,3.0621,0.000,3.0621,0.734,3.0621,691.23,1514.13,1817.60,575.50,1000.00,2000.00,1000.00,-4.26,-54.24,-7.83,-0.75,0.25,0.61,0.27,0.96,-0.06,0.60,-0.12,0.79,-1.0842729
1641,0.764,3.0308,0.487,3.0308,0.861,3.0308,691.49,1514.06,1816.70,575.38,1000.00,2000.00,1000.00,-4.39,-54.32,-7.71,-0.75,0.25,0.61,0.27,0.96,-0.06,0.60,-0.12,0.79,-1.0819391
1642,0.000,2.9998,0.000,2.9998,0.556,2.9998,691.76,1513.98,1815.79,575.25,1000.00,2000.00,1000.00,-4.52,-54.40,-7.60,-0.75,0.25,0.61,0.27,0.96,-0.06,0.60,-0.12,0.79,-1.0774885
1643,0.500,2.9690,0.500,2.9690,0.500,2.9690,692.02,1513.91,1814.88,575.12,1000.00,2000.00,1000.00,-4.65,-54.47,-7.48,-0.75,0.25,0.61,0.27,0.96,-0.06,0.60,-0.12,0.79,-1.0740017
1644,0.500,2.9383,0.500,2.9383,0.500,2.9383,692.28,1513.83,1813.97,575.00,1000.00,2000.00,1000.00,-4.78,-54.55,-7.37,-0.75,0.25,0.61,0.28,0.96,-0.06,0.60,-0.12,0.79,-1.0739303
1645,0.000,2.9075,0.000,2.9075,0.000,2.9075,692.54,1513.74,1813.06,574.88,1000.00,2000.00,1000.00,-4.90,-54.63,-7.25,-0.75,0.26,0.61,0.28,0.96,-0.06,0.60,-0.13,0.79,-1.0747318
1646,0.000,2.8772,0.000,2.8772,0.044,2.8772,692.79,1513.66,1812.15,574.76,1000.00,2000.00,1000.00,-5.03,-54.71,-7.14,-0.75,0.26,0.61,0.28,0.96,-0.06,0.60,-0.13,0.79,-1.0675904
1647,0.000,2.8470,0.000,2.8470,0.271,2.8470,693.05,1513.57,1811.24,574.64,1000.00,2000.00,1000.00,-5.16,-54.79,-7.02,-0.75,0.26,0.61,0.28,0.96,-0.06,0.60,-0.13,0.79,-1.0665772
1648,0.845,2.8170,0.500,2.8170,0.977,2.8169,693.30,1513.49,1810.32,574.53,1000.00,2000.00,1000.00,-5.29,-54.86,-6.91,-0.75,0.26,0.61,0.28,0.96,-0.06,0.60,-0.13,0.79,-1.0651544
1649,0.742,2.7872,0.564,2.7872,0.071,2.7871,693.56,1513.40,1809.41,574.42,1000.00,2000.00,1000.00,-5.42,-54.94,-6.79,-0.75,0.26,0.61,0.29,0.96,-0.06,0.60,-0.13,0.79,-1.0603849
1650,1.000,2.7576,0.299,2.7576,0.517,2.7576,693.81,1513.30,1808.49,574.30,1000.00,2000.00,1000.00,-5.54,-55.02,-6.68,-0.75,0.26,0.61,0.29,0.96,-0.06,0.60,-0.13,0.79,-1.0566005
1651,0.000,2.7282,0.000,2.7282,0.063,2.7282,694.06,1513.21,1807.57,574.20,1000.00,2000.00,1000.00,-5.67,-55.09,-6.56,-0.75,0.26,0.61,0.29,0.96,-0.06,0.60,-0.14,0.79,-1.0558070
1652,0.427,2.6991,0.000,2.6991,0.030,2.6990,694.31,1513.11,1806.65,574.09,1000.00,2000.00,1000.00,-5.80,-55.17,-6.45,-0.75,0.26,0.61,0.29,0.95,-0.06,0.60,-0.14,0.79,-1.0521116
1653,0.914,2.6699,0.083,2.6699,0.532,2.6699,694.56,1513.01,1805.73,573.98,1000.00,2000.00,1000.00,-5.93,-55.25,-6.33,-0.75,0.27,0.61,0.30,0.95,-0.05,0.60,-0.14,0.79,-1.0498137
1654,0.000,2.6410,0.000,2.6410,0.000,2.6411,694.81,1512.91,1804.81,573.88,1000.00,2000.00,1000.00,-6.05,-55.32,-6.22,-0.75,0.27,0.61,0.30,0.95,-0.05,0.60,-0.14,0.79,-1.0472937
1655,0.000,2.6123,0.000,2.6123,0.000,2.6122,695.05,1512.81,1803.89,573.78,1000.00,2000.00,1000.00,-6.18,-55.40,-6.10,-0.74,0.27,0.61,0.30,0.95,-0.05,0.60,-0.14,0.79,-1.0466422
1656,0.000,2.5839,0.500,2.5839,0.000,2.5839,695.30,1512.70,1802.96,573.68,1000.00,2000.00,1000.00,-6.31,-55.47,-5.99,-0.74,0.27,0.61,0.30,0.95,-0.05,0.60,-0.14,0.79,-1.0385289
1657,0.689,2.5556,0.000,2.5556,0.000,2.5556,695.54,1512.60,1802.04,573.58,1000.00,2000.00,1000.00,-6.43,-55.54,-5.87,-0.74,0.27,0.61,0.30,0.95,-0.05,0.60,-0.15,0.79,-1.0390884
1658,1.000,2.5275,0.500,2.5275,0.000,2.5274,695.79,1512.49,1801.11,573.48,1000.00,2000.00,1000.00,-6.56,-55.62,-5.75,-0.74,0.27,0.61,0.31,0.95,-0.05,0.60,-0.15,0.79,-1.0368737
1659,1.000,2.4994,0.000,2.4994,0.000,2.4993,696.03,1512.38,1800.18,573.39,1000.00,2000.00,1000.00,-6.68,-55.69,-5.64,-0.74,0.27,0.61,0.31,0.95,-0.05,0.60,-0.15,0.79,-1.0361503
1660,0.000,2.4716,0.500,2.4716,0.000,2.4715,696.27,1512.26,1799.25,573.30,1000.00,2000.00,1000.00,-6.81,-55.76,-5.52,-0.74,0.28,0.61,0.31,0.95,-0.05,0.60,-0.15,0.79,-1.0295029
1661,0.609,2.4441,0.460,2.4441,0.354,2.4440,696.51,1512.15,1798.32,573.21,1000.00,2000.00,1000.00,-6.93,-55.84,-5.41,-0.74,0.28,0.61,0.31,0.95,-0.05,0.60,-0.15,0.79,-1.0262498
